Date,Open,High,Low,Close,Volume,Symbol,SMA 5,SMA 10,SMA 20,SMA 50,SMA 100,SMA 200,RSI 14,MACD 12-26,Price Change %-10d,P/E Ratio
2018-06-29,272.1199951171875,273.6600036621094,271.1499938964844,271.2799987792969,97592500,SPY,,,,,,,,,,22.322443
2018-07-02,269.510009765625,272.0400085449219,269.239990234375,271.8599853515625,63554800,SPY,,,,,,,,,,22.322443
2018-07-03,272.8699951171875,272.9800109863281,270.4200134277344,270.8999938964844,42187100,SPY,,,,,,,,,,22.322443
2018-07-05,272.1700134277344,273.17999267578125,270.9599914550781,273.1099853515625,56925900,SPY,,,,,,,,,,22.322443
2018-07-06,273.1400146484375,275.8399963378906,272.7099914550781,275.4200134277344,66493700,SPY,272.5139953613281,,,,,,,,,22.322443
2018-07-09,276.54998779296875,277.9599914550781,276.5,277.8999938964844,50550400,SPY,273.83799438476564,,,,,,,,,22.322443
2018-07-10,278.4100036621094,279.010009765625,278.0799865722656,278.8999938964844,51966800,SPY,275.24599609375,,,,,,,,,22.322443
2018-07-11,277.1499938964844,278.0400085449219,276.5199890136719,276.8599853515625,77054700,SPY,276.4379943847656,,,,,,,,,22.322443
2018-07-12,278.2799987792969,279.42999267578125,277.6000061035156,279.3699951171875,60124700,SPY,277.68999633789065,,,,,,,,,22.322443
2018-07-13,279.1700134277344,279.92999267578125,278.6600036621094,279.5899963378906,48216000,SPY,278.52399291992185,275.518994140625,,,,,,,,22.322443
2018-07-16,279.6400146484375,279.79998779296875,278.8399963378906,279.3399963378906,48201000,SPY,278.81199340820314,276.3249938964844,,,,,,,2.9710990839214277,22.322443
2018-07-17,278.4700012207031,280.9100036621094,278.4100036621094,280.4700012207031,52315500,SPY,279.12599487304686,277.1859954833984,,,,,,,3.1670772945883776,22.322443
2018-07-18,280.55999755859375,281.17999267578125,280.05999755859375,281.05999755859375,44593500,SPY,279.96599731445315,278.2019958496094,,,,,,,3.7504628612105804,22.322443
2018-07-19,280.30999755859375,280.739990234375,279.4599914550781,280.0,61412100,SPY,280.0919982910156,278.8909973144531,,,,,,,2.522798512682825,22.322443
2018-07-20,279.7699890136719,280.4800109863281,279.5,279.67999267578125,82337700,SPY,280.10999755859376,279.31699523925784,,,,,73.78253724405245,,1.5467210225681811,22.322443
2018-07-23,279.45001220703125,280.42999267578125,279.05999755859375,280.20001220703125,47047600,SPY,280.28200073242186,279.5469970703125,,,,,74.58837207894051,,0.8276424473055636,22.322443
2018-07-24,281.7900085449219,282.55999755859375,280.6300048828125,281.6099853515625,68026900,SPY,280.50999755859374,279.8179962158203,,,,,76.6812173483094,,0.9716713927516101,22.322443
2018-07-25,281.3299865722656,284.3699951171875,281.2799987792969,284.010009765625,78882900,SPY,281.1,280.5329986572266,,,,,79.739907954317,,2.58254164283916,22.322443
2018-07-26,283.20001220703125,284.1099853515625,283.0899963378906,283.3399963378906,57919500,SPY,281.76799926757815,280.92999877929685,,,,,76.71466272285954,,1.421054977302708,22.322443
2018-07-27,283.7099914550781,283.82000732421875,280.3800048828125,281.4200134277344,76768700,SPY,282.1160034179687,281.1130004882813,278.3159973144531,,,,68.67426693784145,,0.6545359683155954,22.322443
2018-07-30,281.510009765625,281.69000244140625,279.3599853515625,279.95001220703125,63742500,SPY,282.0660034179688,281.1740020751953,278.74949798583987,,,,63.21164487423101,,0.21837756037010456,22.322443
2018-07-31,280.80999755859375,282.0199890136719,280.3800048828125,281.3299865722656,68570500,SPY,282.0100036621094,281.26000061035154,279.222998046875,,,,65.9498393760713,,0.3066229357220181,22.322443
2018-08-01,281.55999755859375,282.1300048828125,280.1300048828125,280.8599853515625,53853300,SPY,281.3799987792969,281.23999938964846,279.7209976196289,,,,64.19723890561275,,-0.07116352692259333,22.322443
2018-08-02,279.3900146484375,282.5799865722656,279.1600036621094,282.3900146484375,63426400,SPY,281.19000244140625,281.4790008544922,280.1849990844727,,,,67.24854145260973,,0.85357666015625,22.322443
2018-08-03,282.5299987792969,283.6600036621094,282.3299865722656,283.6000061035156,53935400,SPY,281.6260009765625,281.8710021972656,280.59399871826173,,,,69.46487772629877,,1.4016066684750834,22.322443
2018-08-06,283.6400146484375,284.989990234375,283.20001220703125,284.6400146484375,39400900,SPY,282.5640014648437,282.31500244140625,280.9309997558594,,,,71.26481860135274,,1.584583243388893,22.322443
2018-08-07,285.3900146484375,286.010009765625,285.239990234375,285.5799865722656,43196600,SPY,283.41400146484375,282.7120025634766,281.26499938964844,,,,72.82403437020758,,1.4097515809842351,22.322443
2018-08-08,285.3900146484375,285.9100036621094,284.94000244140625,285.4599914550781,42114600,SPY,284.33400268554686,282.85700073242185,281.6949996948242,,,,72.28480607727587,,0.510538938627445,22.322443
2018-08-09,285.5299987792969,285.9700012207031,284.9200134277344,285.07000732421875,35717000,SPY,284.8700012207031,283.0300018310547,281.9800003051758,,,,70.45880407930997,,0.6105777541780724,22.322443
2018-08-10,283.45001220703125,284.05999755859375,282.3599853515625,283.1600036621094,77076000,SPY,284.78200073242186,283.20400085449216,282.1585006713867,,,,62.17479547018279,,0.618289443306352,22.322443
2018-08-13,283.4700012207031,284.1600036621094,281.7699890136719,282.1000061035156,65732900,SPY,284.2739990234375,283.41900024414065,282.29650115966797,,,,58.092708547178354,,0.7679920709895849,22.322443
2018-08-14,282.9200134277344,284.1700134277344,282.4800109863281,283.8999938964844,43842000,SPY,283.93800048828126,283.6760009765625,282.468000793457,,,,62.584954618084055,,0.9135205797049255,22.322443
2018-08-15,282.3800048828125,282.5400085449219,280.1600036621094,281.7799987792969,102925400,SPY,283.202001953125,283.76800231933595,282.5040008544922,,,,55.094135624643606,,0.3275701330621239,22.322443
2018-08-16,283.3999938964844,285.0400085449219,283.3599853515625,284.05999755859375,69967900,SPY,283.0,283.93500061035155,282.7070007324219,,,,60.56134707704799,1.8652383003811792,0.5913746320794315,22.322443
2018-08-17,283.8299865722656,285.55999755859375,283.3699951171875,285.05999755859375,65618500,SPY,283.3799987792969,284.08099975585935,282.9760009765625,,,,62.705975845886854,1.8795633882721177,0.5148065668747622,22.322443
2018-08-20,285.57000732421875,285.9700012207031,285.05999755859375,285.6700134277344,39807500,SPY,284.0940002441406,284.1839996337891,283.24950103759767,,,,63.9923023681197,1.9180294565138638,0.36186014835933716,22.322443
