High,Low,Open,Close,Buy Signal,Sell Signal,Position,Daily Strategy Return
150.4199981689453,146.92999267578125,148.1300048828125,150.17999267578125,False,False,cash,0.0
151.8300018310547,149.33999633789062,149.4499969482422,151.07000732421875,False,False,cash,0.0
148.8800048828125,147.1199951171875,148.30999755859375,148.11000061035156,False,False,cash,0.0
146.63999938964844,143.3800048828125,145.13999938964844,144.22000122070312,False,False,cash,0.0
144.80999755859375,140.35000610351562,144.2899932861328,141.1699981689453,False,False,cash,0.0
148.72000122070312,140.5500030517578,141.39999389648438,148.02999877929688,False,False,cash,0.0
149.1300048828125,146.61000061035156,148.2100067138672,148.30999755859375,False,False,cash,0.0
148.0,145.64999389648438,145.9600067138672,147.80999755859375,False,False,cash,0.0
150.9199981689453,145.77000427246094,147.77000427246094,146.6300048828125,False,False,cash,0.0
147.3000030517578,141.9199981689453,147.07000732421875,142.91000366210938,False,False,cash,0.0
143.3699951171875,140.0,142.19000244140625,140.94000244140625,False,False,cash,0.0
143.52000427246094,141.10000610351562,142.36000061035156,142.64999389648438,False,False,cash,0.0
145.57000732421875,140.89999389648438,142.33999633789062,142.16000366210938,False,False,cash,0.0
144.5,141.05999755859375,142.6999969482422,144.49000549316406,False,False,cash,0.0
149.97000122070312,144.24000549316406,149.5,145.47000122070312,False,False,cash,0.0
146.66000366210938,141.16000366210938,145.35000610351562,143.2100067138672,False,False,cash,0.0
141.8000030517578,136.02999877929688,141.11000061035156,136.5,False,False,cash,0.0
137.64999389648438,133.72999572753906,136.69000244140625,134.50999450683594,False,False,cash,0.0
135.1999969482422,131.32000732421875,135.11000061035156,132.3699951171875,False,False,cash,0.0
133.25,129.88999938964844,131.38999938964844,132.3000030517578,False,False,cash,0.0
136.80999755859375,132.75,132.97999572753906,135.4499969482422,False,False,cash,0.0
134.55999755859375,130.3000030517578,134.35000610351562,132.22999572753906,False,False,cash,0.0
132.4199981689453,129.63999938964844,130.9199981689453,131.86000061035156,False,False,cash,0.0
131.41000366210938,128.72000122070312,131.3800048828125,130.02999877929688,False,False,cash,0.0
131.02999877929688,125.87000274658203,129.6699981689453,126.04000091552734,False,False,cash,0.0
130.47999572753906,127.7300033569336,127.98999786376953,129.61000061035156,False,False,cash,0.0
129.9499969482422,127.43000030517578,128.41000366210938,129.92999267578125,False,False,cash,0.0
130.89999389648438,124.16999816894531,130.27999877929688,125.06999969482422,False,False,cash,0.0
128.66000366210938,125.08000183105469,126.88999938964844,126.36000061035156,False,False,cash,0.0
127.7699966430664,124.76000213623047,127.12999725341797,125.0199966430664,False,False,cash,0.0
130.2899932861328,124.88999938964844,126.01000213623047,129.6199951171875,False,False,cash,0.0
133.41000366210938,129.88999938964844,130.47000122070312,130.14999389648438,False,False,cash,0.0
131.25999450683594,128.1199951171875,130.25999450683594,130.72999572753906,False,False,cash,0.0
133.50999450683594,130.4600067138672,131.25,133.49000549316406,False,False,cash,0.0
134.25999450683594,131.44000244140625,133.8800048828125,133.41000366210938,False,False,cash,0.0
134.9199981689453,131.66000366210938,132.02999877929688,134.75999450683594,False,False,cash,0.0
137.2899932861328,134.1300048828125,134.8300018310547,135.94000244140625,False,False,cash,0.0
138.61000061035156,135.02999877929688,136.82000732421875,135.2100067138672,False,False,cash,0.0
136.25,133.77000427246094,134.0800018310547,135.27000427246094,False,False,cash,0.0
138.02000427246094,134.22000122070312,135.27999877929688,137.8699951171875,False,False,cash,0.0
143.32000732421875,137.89999389648438,138.1199951171875,141.11000061035156,False,False,cash,0.0
143.16000366210938,140.3000030517578,140.30999755859375,142.52999877929688,False,False,cash,0.0
142.42999267578125,138.80999755859375,140.88999938964844,141.86000061035156,False,False,cash,0.0
144.25,141.89999389648438,143.1699981689453,143.9600067138672,False,False,cash,0.0
147.22999572753906,143.0800018310547,143.16000366210938,145.92999267578125,False,False,cash,0.0
145.5500030517578,142.85000610351562,144.9600067138672,143.0,False,False,cash,0.0
144.33999633789062,142.27999877929688,142.6999969482422,144.2899932861328,False,False,cash,0.0
146.61000061035156,141.32000732421875,143.97000122070312,145.42999267578125,False,False,cash,0.0
151.17999267578125,148.1699981689453,148.89999389648438,150.82000732421875,False,False,cash,0.0
157.3800048828125,147.8300018310547,148.02999877929688,154.5,False,False,cash,0.0
153.10000610351562,150.77999877929688,152.57000732421875,151.72999572753906,False,False,cash,0.0
155.22999572753906,150.63999938964844,150.63999938964844,154.64999389648438,False,False,cash,0.0
154.5800018310547,151.1699981689453,153.8800048828125,151.9199981689453,False,False,cash,0.0
154.3300018310547,150.4199981689453,153.77999877929688,150.8699951171875,False,False,cash,0.0
151.33999633789062,149.22000122070312,149.4600067138672,151.00999450683594,False,False,cash,0.0
154.25999450683594,150.9199981689453,150.9499969482422,153.85000610351562,False,False,cash,0.0
153.77000427246094,150.86000061035156,152.1199951171875,153.1999969482422,False,False,cash,0.0
155.5,152.8800048828125,153.11000061035156,155.3300018310547,False,False,cash,0.0
156.3300018310547,153.35000610351562,153.50999450683594,153.7100067138672,False,False,cash,0.0
153.0,150.85000610351562,152.35000610351562,152.5500030517578,False,False,cash,0.0
151.3000030517578,148.41000366210938,150.1999969482422,148.47999572753906,False,False,cash,0.0
149.9499969482422,147.16000366210938,148.8699951171875,148.91000366210938,False,False,cash,0.0
150.33999633789062,147.24000549316406,150.08999633789062,149.39999389648438,False,False,cash,0.0
147.19000244140625,145.72000122070312,147.11000061035156,146.7100067138672,False,False,cash,0.0
149.1699981689453,147.4499969482422,147.7100067138672,147.9199981689453,False,False,cash,0.0
149.0800018310547,146.8300018310547,147.0500030517578,147.41000366210938,False,False,cash,0.0
147.22999572753906,145.00999450683594,146.8300018310547,145.30999755859375,False,False,cash,0.0
146.7100067138672,143.89999389648438,144.3800048828125,145.91000366210938,False,False,cash,0.0
151.11000061035156,147.3300018310547,148.0399932861328,151.02999877929688,True,False,stock,0.035090089703815774
156.3000030517578,153.4600067138672,153.7899932861328,153.8300018310547,False,False,stock,0.01853938339660255
154.02999877929688,151.1300048828125,153.6999969482422,151.60000610351562,False,False,stock,-0.014496494188358522
153.47000122070312,151.8300018310547,152.80999755859375,152.8699951171875,False,False,stock,0.00837723590066819
154.5399932861328,150.22999572753906,153.55999755859375,150.58999633789062,False,False,stock,-0.014914625839747453
150.94000244140625,147.61000061035156,150.2100067138672,148.5,False,False,stock,-0.0138787196275717
153.13999938964844,147.6999969482422,147.80999755859375,150.47000122070312,False,False,stock,0.013266001486216261
153.39999389648438,150.10000610351562,151.27999877929688,152.58999633789062,False,False,stock,0.01408915464869298
153.25,149.9199981689453,151.19000244140625,152.99000549316406,False,False,stock,0.0026214638237991306
156.4600067138672,151.63999938964844,152.16000366210938,155.85000610351562,False,False,stock,0.018694035607962345
156.74000549316406,154.27999877929688,156.0800018310547,155.0,False,False,stock,-0.00545400109224925
157.82000732421875,154.14999389648438,155.07000732421875,157.39999389648438,False,False,stock,0.015483831590221708
159.39999389648438,156.5399932861328,157.32000732421875,159.27999877929688,False,False,stock,0.011944122971497162
162.13999938964844,157.80999755859375,159.3000030517578,157.8300018310547,False,False,stock,-0.009103446505241086
161.5500030517578,157.67999267578125,158.8300018310547,158.92999267578125,False,False,stock,0.006969466083539766
160.33999633789062,157.85000610351562,158.86000061035156,160.25,False,False,stock,0.008305589788276002
160.77000427246094,157.8699951171875,159.94000244140625,158.27999877929688,False,False,stock,-0.012293299349161457
158.49000549316406,155.97999572753906,157.97000122070312,157.64999389648438,False,False,stock,-0.003980318976947728
161.0500030517578,159.35000610351562,159.3699951171875,160.77000427246094,False,False,stock,0.019790742129842442
162.47000122070312,161.27000427246094,161.52999877929688,162.36000061035156,False,False,stock,0.009889881791605992
165.0,161.91000366210938,162.44000244140625,164.89999389648438,False,False,stock,0.015644205941022005
166.2899932861328,164.22000122070312,164.27000427246094,166.1699981689453,False,False,stock,0.00770166355044366
166.83999633789062,165.11000061035156,166.60000610351562,165.6300048828125,False,False,stock,-0.003249643690696802
165.0500030517578,161.8000030517578,164.74000549316406,163.75999450683594,False,False,stock,-0.011290287513422759
164.9600067138672,162.0,162.42999267578125,164.66000366210938,False,False,stock,0.005495903672834368
162.02999877929688,160.0800018310547,161.4199981689453,162.02999877929688,False,False,stock,-0.01597233586979263
162.36000061035156,160.50999450683594,162.35000610351562,160.8000030517578,False,False,stock,-0.007591160506113748
162.05999755859375,159.77999877929688,161.22000122070312,160.10000610351562,False,False,stock,-0.004353214769634461
165.8000030517578,161.4199981689453,161.6300048828125,165.55999755859375,False,False,stock,0.03410363052421039
166.32000732421875,163.82000732421875,164.58999633789062,165.2100067138672,False,False,stock,-0.0021139819394035975
165.38999938964844,164.02999877929688,165.08999633789062,165.22999572753906,False,False,stock,0.0001209915432451858
167.41000366210938,165.64999389648438,166.10000610351562,166.47000122070312,False,False,stock,0.0075047238711354325
168.16000366210938,165.5399932861328,165.8000030517578,167.6300048828125,False,False,stock,0.006968244450070493
167.8699951171875,165.55999755859375,166.08999633789062,166.64999389648438,False,False,stock,-0.0058462742813449875
166.4499969482422,164.49000549316406,165.0500030517578,165.02000427246094,False,False,stock,-0.00978091619394783
165.60000610351562,163.88999938964844,165.0,165.3300018310547,False,False,stock,0.001878545331279513
166.30999755859375,163.72999572753906,165.19000244140625,163.77000427246094,False,False,stock,-0.0094356592349637
165.27999877929688,162.8000030517578,163.05999755859375,163.75999450683594,False,False,stock,-6.112087295517821e-05
168.55999755859375,165.19000244140625,165.19000244140625,168.41000366210938,False,False,stock,0.02839526936524983
169.85000610351562,167.8800048828125,168.49000549316406,169.67999267578125,False,False,stock,0.007541054486406518
170.4499969482422,168.63999938964844,169.27999877929688,169.58999633789062,False,False,stock,-0.0005303886243240852
170.35000610351562,167.5399932861328,170.08999633789062,168.5399932861328,False,False,stock,-0.006191420923589042
170.9199981689453,167.16000366210938,169.5,167.4499969482422,False,False,stock,-0.006467285993302041
167.0399932861328,164.30999755859375,164.88999938964844,165.7899932861328,False,False,stock,-0.009913429037699317
174.3000030517578,170.75999450683594,170.97999572753906,173.57000732421875,False,False,stock,0.04692692172716728
173.85000610351562,172.11000061035156,172.47999572753906,173.5,False,False,stock,-0.0004033376808469935
173.5399932861328,171.60000610351562,173.0500030517578,171.77000427246094,False,False,stock,-0.009971156931060876
174.02999877929688,171.89999389648438,173.02000427246094,173.55999755859375,False,False,stock,0.010420872338650744
174.58999633789062,172.1699981689453,173.85000610351562,173.75,False,False,stock,0.0010947363682816125
174.05999755859375,171.0,173.6199951171875,172.57000732421875,False,False,stock,-0.006791324752697836
173.2100067138672,171.47000122070312,173.16000366210938,172.07000732421875,False,False,stock,-0.002897374855299284
173.13999938964844,171.8000030517578,171.99000549316406,172.07000732421875,False,False,stock,0.0
172.92999267578125,170.4199981689453,171.7100067138672,172.69000244140625,False,False,stock,0.0036031562201266354
175.24000549316406,172.5800018310547,173.0,175.0500030517578,False,False,stock,0.013666110237923634
176.38999938964844,174.94000244140625,176.38999938964844,175.16000366210938,False,False,stock,0.0006283953638037687
174.7100067138672,173.4499969482422,173.97999572753906,174.1999969482422,False,False,stock,-0.005480741572254533
173.3800048828125,171.27999877929688,173.1300048828125,171.55999755859375,False,False,stock,-0.015154991021227304
172.4199981689453,170.52000427246094,171.08999633789062,171.83999633789062,False,False,stock,0.00163207497832496
173.89999389648438,171.69000244140625,172.41000366210938,172.99000549316406,False,False,stock,0.0066923253013353445
175.77000427246094,173.11000061035156,173.32000732421875,175.42999267578125,False,False,stock,0.014104787011603337
178.99000549316406,176.57000732421875,176.9600067138672,177.3000030517578,False,False,stock,0.010659581907596527
179.35000610351562,176.75999450683594,177.3300018310547,177.25,False,False,stock,-0.0002820251037627397
180.1199951171875,176.92999267578125,177.6999969482422,180.08999633789062,False,False,stock,0.016022546335066945
181.77999877929688,179.25999450683594,181.02999877929688,180.9499969482422,False,False,stock,0.004775393568990927
184.9499969482422,178.0399932861328,182.6300048828125,179.5800018310547,False,False,stock,-0.0075711253953729685
180.1199951171875,177.42999267578125,179.97000122070312,179.2100067138672,False,False,stock,-0.002060335858196427
181.2100067138672,177.32000732421875,178.44000244140625,177.82000732421875,False,False,stock,-0.007756259904993845
180.83999633789062,177.4600067138672,177.89999389648438,180.57000732421875,False,False,stock,0.01546507640721173
182.22999572753906,180.6300048828125,181.5,180.9600067138672,False,False,stock,0.002159823746078704
183.88999938964844,180.97000122070312,181.27000427246094,183.7899932861328,False,False,stock,0.015638740424785524
184.14999389648438,182.44000244140625,182.8000030517578,183.30999755859375,False,False,stock,-0.002611653218746124
184.38999938964844,182.02000427246094,183.3699951171875,183.9499969482422,False,False,stock,0.003491350161869189
186.52000427246094,183.77999877929688,183.9600067138672,186.00999450683594,False,False,stock,0.011198682211304156
186.99000549316406,184.27000427246094,186.72999572753906,184.9199981689453,False,False,stock,-0.005859880490725833
186.10000610351562,184.41000366210938,184.41000366210938,185.00999450683594,False,False,stock,0.0004866771511018442
185.41000366210938,182.58999633789062,184.89999389648438,183.9600067138672,False,False,stock,-0.0056753030870986265
187.0500030517578,183.6699981689453,183.74000549316406,187.0,False,False,stock,0.016525294494369236
187.55999755859375,185.00999450683594,185.5500030517578,186.67999267578125,False,False,stock,-0.0017112691134693048
188.0500030517578,185.22999572753906,186.8300018310547,185.27000427246094,False,False,stock,-0.007552970101992296
188.38999938964844,185.6699981689453,185.88999938964844,188.05999755859375,False,False,stock,0.015059066345298966
189.89999389648438,187.60000610351562,187.92999267578125,189.25,False,False,stock,0.006327780797909854
190.07000732421875,188.94000244140625,189.0800018310547,189.58999633789062,False,False,stock,0.0017965460390521049
194.47999572753906,191.25999450683594,191.6300048828125,193.97000122070312,False,False,stock,0.023102510509079632
193.8800048828125,191.75999450683594,193.77999877929688,192.4600067138672,False,False,stock,-0.007784680606965799
192.97999572753906,190.6199951171875,191.57000732421875,191.3300018310547,False,False,stock,-0.005871375056598072
192.02000427246094,189.1999969482422,189.83999633789062,191.80999755859375,False,False,stock,0.002508732153585047
192.6699981689453,190.24000549316406,191.41000366210938,190.67999267578125,False,False,stock,-0.0058912720775532446
189.99000549316406,187.0399932861328,189.25999450683594,188.61000061035156,False,False,stock,-0.010855843008916843
189.3000030517578,186.60000610351562,189.16000366210938,188.0800018310547,False,False,stock,-0.002810024800285138
191.6999969482422,188.47000122070312,189.67999267578125,189.77000427246094,False,False,stock,0.008985550962107736
191.19000244140625,189.77999877929688,190.5,190.5399932861328,False,False,stock,0.004057485357729984
191.17999267578125,189.6300048828125,190.22999572753906,190.69000244140625,False,False,stock,0.0007872843526774975
194.32000732421875,191.80999755859375,191.89999389648438,193.99000549316406,False,False,stock,0.017305590274832694
194.3300018310547,192.4199981689453,193.35000610351562,193.72999572753906,False,False,stock,-0.0013403255748356546
198.22999572753906,192.64999389648438,193.10000610351562,195.10000610351562,False,False,stock,0.007071751438550322
196.47000122070312,192.5,195.08999633789062,193.1300048828125,False,False,stock,-0.010097391896840224
194.97000122070312,191.22999572753906,194.10000610351562,191.94000244140625,False,False,stock,-0.006161665258219817
194.91000366210938,192.25,193.41000366210938,192.75,False,False,stock,0.004220055998181094
194.44000244140625,192.9199981689453,193.3300018310547,193.6199951171875,False,False,stock,0.004513593344682265
195.63999938964844,193.32000732421875,193.6699981689453,194.5,False,False,stock,0.00454501035536059
197.1999969482422,192.5500030517578,196.02000427246094,193.22000122070312,False,False,stock,-0.006580970587644619
196.6300048828125,194.13999938964844,194.6699981689453,195.8300018310547,False,False,stock,0.013507921508448373
196.49000549316406,195.25999450683594,196.05999755859375,196.4499969482422,False,False,stock,0.003165986372825502
196.72999572753906,195.27999877929688,196.24000549316406,195.61000061035156,False,False,stock,-0.004275878599845129
195.17999267578125,191.85000610351562,195.0399932861328,192.5800018310547,False,False,stock,-0.015489999334607263
192.3699951171875,190.69000244140625,191.57000732421875,191.1699981689453,False,False,stock,-0.007321651514710981
187.3800048828125,181.9199981689453,185.52000427246094,181.99000549316406,False,False,stock,-0.04802004898105661
183.1300048828125,177.35000610351562,182.1300048828125,178.85000610351562,False,False,stock,-0.017253691383433578
180.27000427246094,177.5800018310547,179.69000244140625,179.8000030517578,False,False,stock,0.005311696482092065
180.92999267578125,177.00999450683594,180.8699951171875,178.19000244140625,False,False,stock,-0.00895439701348677
180.75,177.60000610351562,179.47999572753906,177.97000122070312,False,False,stock,-0.0012346440186814522
178.6199951171875,176.5500030517578,177.32000732421875,177.7899932861328,False,False,stock,-0.0010114509936260951
179.69000244140625,177.30999755859375,177.97000122070312,179.4600067138672,False,False,stock,0.009393180104611876
179.47999572753906,177.0500030517578,178.8800048828125,177.4499969482422,False,False,stock,-0.01120032146677552
178.5399932861328,176.5,177.1300048828125,176.57000732421875,False,False,stock,-0.004959085033290345
177.50999450683594,173.47999572753906,177.13999938964844,174.0,False,False,stock,-0.014555174817995509
175.10000610351562,171.9600067138672,172.3000030517578,174.49000549316406,False,False,stock,0.0028161235239314575
176.1300048828125,173.74000549316406,175.07000732421875,175.83999633789062,False,False,stock,0.007736780344014926
