Date,Open,High,Low,Close,Volume,Symbol,SMA 5,SMA 10,SMA 20,SMA 50,SMA 100,SMA 200,RSI 14,MACD 12-26,Price Change %-10d,P/E Ratio
2018-08-17,167.47000122070312,168.47000122070312,166.92999267578125,168.35000610351562,15106700,IWM,167.36400146484374,167.49600219726562,167.04449996948242,,,,57.12160231237563,0.1101442318314696,1.177959445313349,11.84584
2018-08-20,168.80999755859375,169.17999267578125,167.8300018310547,168.82000732421875,12547300,IWM,167.81800231933593,167.64600219726563,167.05100021362304,,,,58.59851632083263,0.2175009496365874,0.8964857365165094,11.84584
2018-08-21,169.13999938964844,171.36000061035156,169.1199951171875,170.75999450683594,20661200,IWM,168.3300018310547,167.95000152587892,167.24449996948243,,,,64.09578162024762,0.45389050721817625,1.8125407011728305,11.84584
2018-08-22,170.58999633789062,171.49000549316406,170.4199981689453,171.17999267578125,14329200,IWM,169.3480010986328,168.31100006103514,167.4284996032715,,,,65.17390578931011,0.6674275870943234,2.154314730426554,11.84584
2018-08-23,171.08999633789062,171.52000427246094,170.17999267578125,170.66000366210938,12945800,IWM,169.9540008544922,168.5770004272461,167.54150009155273,,,,62.6650252734869,0.785642100583658,1.5833355131603424,11.84584
2018-08-24,171.14999389648438,171.77999877929688,171.02000427246094,171.58999633789062,11894300,IWM,170.60199890136718,168.98300018310547,167.85800018310547,,,,65.24211542129137,0.9434945727463457,2.4234451072505343,11.84584
2018-08-27,172.11000061035156,172.94000244140625,171.6199951171875,171.83999633789062,15880400,IWM,171.20599670410155,169.51199951171876,168.2400001525879,,,,65.92307189157337,1.0763591070875123,3.176219267008282,11.84584
2018-08-28,172.16000366210938,172.47999572753906,171.10000610351562,172.0,13170300,IWM,171.45399780273436,169.89199981689453,168.5465003967285,,,,66.3770928208007,1.1809528764736683,2.2592170753291594,11.84584
2018-08-29,172.02000427246094,172.77000427246094,171.4600067138672,172.5,13157900,IWM,171.71799926757814,170.53300018310546,168.8835006713867,,,,67.81996135156993,1.289327449337776,3.859355652623999,11.84584
2018-08-30,172.1699981689453,173.22999572753906,171.82000732421875,172.36000061035156,14199600,IWM,172.05799865722656,171.00599975585936,169.15300064086915,,,,66.95358585108934,1.3483750699363952,2.8216879972327913,11.84584
2018-08-31,171.9600067138672,173.38999938964844,171.9499969482422,173.02000427246094,12240500,IWM,172.34400024414063,171.4729995727539,169.48450088500977,,,,68.96632162641625,1.4319212178678526,2.7739815857647243,11.84584
2018-09-04,172.7899932861328,173.1199951171875,171.1199951171875,172.25,17923500,IWM,172.4260009765625,171.81599884033204,169.73100051879882,,,,64.06393552756194,1.4196345688102099,2.0317453660536517,11.84584
2018-09-05,172.17999267578125,172.22999572753906,170.36000061035156,171.7899932861328,15166100,IWM,172.38399963378907,171.91899871826172,169.93450012207032,,,,61.26225170096763,1.357134412814844,0.6031850623277232,11.84584
2018-09-06,172.1699981689453,172.47999572753906,170.4199981689453,170.6300048828125,16647700,IWM,172.01000061035157,171.86399993896484,170.0875,,,,54.758938235710566,1.2001664474503002,-0.3212920998369472,11.84584
2018-09-07,170.2100067138672,171.4499969482422,169.66000366210938,170.5399932861328,17248000,IWM,171.6459991455078,171.85199890136718,170.21449966430663,,,,54.27744451686919,1.0563283250227187,-0.07032132509159655,11.84584
2018-09-10,171.25,171.67999267578125,170.38999938964844,170.75,11067100,IWM,171.19199829101564,171.76799926757812,170.3754997253418,168.41019927978516,,,55.265758817143116,0.9483493820615081,-0.48953689365231157,11.84584
2018-09-11,170.60000610351562,171.60000610351562,170.0,171.02999877929688,14078400,IWM,170.947998046875,171.68699951171874,170.59949951171876,168.55539916992188,,,56.6123577814355,0.8752791797188593,-0.4713673043853213,11.84584
2018-09-12,170.7899932861328,171.08999633789062,169.3300018310547,170.6199951171875,21572300,IWM,170.71399841308593,171.5489990234375,170.72049942016602,168.66979919433595,,,54.04678495596633,0.7753489093423127,-0.8023284202398256,11.84584
2018-09-13,171.27999877929688,171.5399932861328,170.25999450683594,170.66000366210938,14570500,IWM,170.71999816894532,171.36499938964843,170.94899978637696,168.7837991333008,,,54.26459371965194,0.6914116422964298,-1.0666645437047102,11.84584
2018-09-14,170.77000427246094,171.92999267578125,170.39999389648438,171.3800048828125,15734900,IWM,170.88800048828125,171.26699981689453,171.13649978637696,168.87459930419922,,,58.11237473380878,0.6752054860938017,-0.5685749153334629,11.84584
2018-09-17,171.4199981689453,171.5399932861328,169.35000610351562,169.55999755859375,20023200,IWM,170.65,170.9209991455078,171.19699935913087,168.90079925537108,,,47.28332392596196,0.5096279362983012,-1.999772643872201,11.84584
2018-09-18,169.8000030517578,170.7100067138672,169.6300048828125,170.27000427246094,13018000,IWM,170.4980010986328,170.7229995727539,171.26949920654297,168.91999938964844,,,51.11076908572727,0.4307329221938119,-1.1494895370328373,11.84584
2018-09-19,170.27999877929688,171.07000732421875,169.07000732421875,169.64999389648438,17593500,IWM,170.3040008544922,170.50899963378907,171.2139991760254,168.94219940185548,,,47.844062048105286,0.3145524347440869,-1.245706661204685,11.84584
2018-09-20,170.3699951171875,171.3000030517578,169.80999755859375,171.22000122070312,16918700,IWM,170.41600036621094,170.56799926757813,171.21599960327148,169.0243994140625,,,55.58532265176315,0.34518594269417235,0.3457752569929482,11.84584
2018-09-21,171.75,171.82000732421875,170.22000122070312,170.39999389648438,32539000,IWM,170.21999816894532,170.5539993286133,171.20299911499023,169.07399932861327,,,51.30234433611239,0.2998391217180085,-0.08209182312652367,11.84584
2018-09-24,170.25999450683594,170.5,168.75999450683594,169.77000427246094,15786700,IWM,170.26199951171876,170.45599975585938,171.11199951171875,169.1209994506836,,,48.227781469757794,0.21063843303431895,-0.5739360044152635,11.84584
2018-09-25,170.0500030517578,170.52000427246094,169.85000610351562,170.02999877929688,13758500,IWM,170.21399841308593,170.3559997558594,171.02149963378906,169.1861993408203,,,49.57098586218876,0.15909171813763123,-0.5846927481362116,11.84584
2018-09-26,169.92999267578125,170.02999877929688,167.77999877929688,168.02999877929688,17787200,IWM,169.88999938964844,170.0970001220703,170.8229995727539,169.19659942626953,,,40.80153603876817,-0.04265105527875335,-1.5179910983538178,11.84584
2018-09-27,168.3699951171875,168.6999969482422,167.75999450683594,168.0399932861328,14471900,IWM,169.25399780273438,169.83499908447266,170.59999923706056,169.1977993774414,,,40.85784247129512,-0.1994282982331015,-1.5352222663512505,11.84584
2018-09-28,167.4499969482422,169.0,167.4499969482422,168.5500030517578,22740300,IWM,168.88399963378907,169.5519989013672,170.40949935913085,169.18539947509765,,,43.79562409401391,-0.2793022446206237,-1.6513022233776966,11.84584
2018-10-01,169.2899932861328,169.32000732421875,165.77000427246094,166.3300018310547,27893100,IWM,168.1959991455078,169.22899932861327,170.07499923706055,169.14239959716798,,,35.52380190479557,-0.5157927302552991,-1.9049279158092074,11.84584
2018-10-02,166.17999267578125,166.52999877929688,164.17999267578125,164.52999877929688,28440300,IWM,167.09599914550782,168.65499877929688,169.6889991760254,169.05919952392577,,,30.494609423709274,-0.8387893059753253,-3.371119603649671,11.84584
2018-10-03,165.17999267578125,166.72999572753906,164.50999450683594,165.97000122070312,26027200,IWM,166.68399963378906,168.28699951171876,169.39799957275392,169.04079956054687,,,38.050587365019524,-0.9674184590799655,-2.1691675851321737,11.84584
2018-10-04,165.44000244140625,165.64999389648438,163.1300048828125,163.63999938964844,29463000,IWM,165.8040008544922,167.52899932861328,169.0484992980957,168.96359954833986,,,31.99059322589195,-1.2430406657380502,-4.427053952233092,11.84584
2018-10-05,163.75,164.16000366210938,160.66000366210938,162.16000366210938,31240100,IWM,164.5260009765625,166.7050003051758,168.62949981689454,168.83879974365234,,,28.84782210985888,-1.5628806216899704,-4.835675193380981,11.84584
2018-10-08,161.77000427246094,162.39999389648438,160.5500030517578,161.82000732421875,21330700,IWM,163.6240020751953,165.91000061035157,168.18300018310546,168.77,,,28.163323109612637,-1.8227790913792887,-4.682804234064443,11.84584
2018-10-09,161.6199951171875,162.74000549316406,160.97999572753906,161.19000244140625,20620400,IWM,162.95600280761718,165.0260009765625,167.69100036621094,168.7098001098633,,,26.890094258868636,-2.055887637014024,-5.199080398374382,11.84584
2018-10-10,160.82000732421875,160.99000549316406,156.36000061035156,156.55999755859375,46921800,IWM,161.07400207519532,163.87900085449218,166.98800048828124,168.5236001586914,,,19.80411075872027,-2.5844387373566065,-6.826162770951799,11.84584
2018-10-11,155.80999755859375,157.32000732421875,153.50999450683594,153.57000732421875,68877400,IWM,159.06000366210938,162.43200225830077,166.1335006713867,168.27980041503906,,,16.736827069106862,-3.207611170995591,-8.611036979319001,11.84584
2018-10-12,155.55999755859375,155.75999450683594,151.88999938964844,153.60000610351562,53492600,IWM,157.34800415039064,160.93700256347657,165.24450073242187,168.0124005126953,,,16.875932434625835,-3.656904643207639,-8.869769609942628,11.84584
2018-10-15,153.36000061035156,155.2899932861328,152.5399932861328,154.1699981689453,32747600,IWM,155.81800231933593,159.72100219726562,164.47500076293946,167.76800048828125,,,19.62363180639913,-3.921771618858486,-7.310769872088728,11.84584
2018-10-16,155.27999877929688,158.86000061035156,154.0399932861328,158.63999938964844,35569100,IWM,155.30800170898436,159.1320022583008,163.89350051879882,167.59440032958983,,,37.1651293863444,-3.728014632103111,-3.5798938998044822,11.84584
2018-10-17,158.17999267578125,158.22000122070312,155.88999938964844,157.9600067138672,24140100,IWM,155.58800354003907,158.33100280761718,163.30900115966796,167.39920043945312,,,35.882211764118246,-3.5879706578459434,-4.826170059602776,11.84584
2018-10-18,157.41000366210938,157.6300048828125,154.3699951171875,155.0,31042700,IWM,155.8740020751953,157.46700286865234,162.4980010986328,167.14780029296875,,,30.884444178683445,-3.6734869325929083,-5.279882315982817,11.84584
2018-10-19,155.47000122070312,156.36000061035156,152.74000549316406,153.36000061035156,34214200,IWM,155.8260009765625,156.58700256347657,161.64600143432617,166.8550003051758,,,28.514700673031175,-3.8294499261404553,-5.426740782575623,11.84584
2018-10-22,153.9199981689453,154.4499969482422,152.52000427246094,153.02999877929688,28218300,IWM,155.5980010986328,155.70800170898437,160.80900115966796,166.56500030517577,,,28.04833562556288,-3.9343276320964264,-5.431966473286842,11.84584
2018-10-23,150.92999267578125,152.88999938964844,148.9199981689453,151.66000366210938,37228100,IWM,154.202001953125,154.7550018310547,159.8905014038086,166.26720031738282,,,26.137150451224713,-4.0809484921840635,-5.912276589710395,11.84584
2018-10-24,151.42999267578125,151.97999572753906,145.82000732421875,145.9499969482422,40412400,IWM,151.8,153.69400177001953,158.78650131225587,165.82220031738282,,,20.015544567236145,-4.604814960969378,-6.776955017759686,11.84584
2018-10-25,146.72999572753906,149.82000732421875,146.41000366210938,149.11000061035156,32311300,IWM,150.62200012207032,153.2480010986328,157.8400016784668,165.48260040283202,,,29.812726056330185,-4.710695065052079,-2.90421729579733,11.84584
2018-10-26,147.5399932861328,149.4199981689453,144.6999969482422,147.47999572753906,36986100,IWM,149.4459991455078,152.63600006103516,156.78650131225587,165.07960021972656,,,27.913421388256477,-4.869995307448875,-3.9843815968679746,11.84584
2018-10-29,149.1300048828125,150.6300048828125,145.07000732421875,146.6699981689453,33031300,IWM,148.1739990234375,151.88600006103516,155.8035011291504,164.64600006103515,,,26.993129339613965,-5.003919857505707,-4.864759738649809,11.84584
2018-10-30,146.85000610351562,149.88999938964844,146.55999755859375,149.72999572753906,29017200,IWM,147.78799743652343,150.99499969482423,155.0635009765625,164.26419982910156,,,35.627576062133365,-4.807719402220755,-5.6164924964635174,11.84584
2018-10-31,151.25999450683594,151.86000061035156,150.02999877929688,150.02999877929688,36785400,IWM,148.60399780273437,150.20199890136718,154.2665008544922,163.8495999145508,,,36.42148454011127,-4.575280404324843,-5.0202631030112155,11.84584
2018-11-01,150.88999938964844,153.77000427246094,150.80999755859375,153.49000549316406,28496400,IWM,149.47999877929686,150.0509994506836,153.75900115966797,163.49580017089843,,,44.866864972446194,-4.065018199119834,-0.9741900044102824,11.84584
2018-11-02,154.05999755859375,154.88999938964844,152.44000244140625,154.0,26671600,IWM,150.78399963378905,150.11499938964843,153.3510009765625,163.16260009765625,,,46.005364073355054,-3.5782318019139723,0.41731832753086107,11.84584
2018-11-05,154.0399932861328,154.66000366210938,152.35000610351562,153.8800048828125,16940900,IWM,152.2260009765625,150.2,152.9540008544922,162.8084002685547,,,45.7658975840889,-3.1656411376461335,0.5554506373234191,11.84584
2018-11-06,153.64999389648438,155.11000061035156,153.52000427246094,154.63999938964844,15572900,IWM,153.20800170898437,150.4979995727539,152.6265007019043,162.46440032958984,,,47.625366135438476,-2.7456843187981406,1.9649186704349146,11.84584
2018-11-07,155.36000061035156,157.41000366210938,154.8000030517578,157.41000366210938,22127800,IWM,154.6840026855469,151.6440002441406,152.66900100708008,162.17260040283202,,,53.83774666430268,-2.1643994695465665,7.852008875293924,11.84584
2018-11-08,156.61000061035156,157.89999389648438,156.33999633789062,156.99000549316406,14987700,IWM,155.38400268554688,152.43200073242187,152.84000091552736,161.8624005126953,,,52.81482000929778,-1.7178154732733617,5.284692408662932,11.84584
2018-11-09,156.0,156.02999877929688,152.9499969482422,154.0800018310547,20654400,IWM,155.4000030517578,153.09200134277344,152.8640007019043,161.49680053710938,,,46.25691518239975,-1.5804885264666098,4.475187343854255,11.84584
2018-11-12,154.02000427246094,154.1699981689453,150.83999633789062,151.02999877929688,21886800,IWM,154.8300018310547,153.5280014038086,152.70700073242188,161.0570004272461,,,40.57081554993998,-1.698190010715905,2.9726601655298257,11.84584
2018-11-13,151.60000610351562,153.08999633789062,150.2899932861328,150.5500030517578,18468500,IWM,154.01200256347656,153.61000213623046,152.30250091552733,160.62300048828126,,,39.7428381967188,-1.8093439380571397,0.5476573483050801,11.84584
2018-11-14,151.82000732421875,152.4600067138672,148.47999572753906,149.4499969482422,24549100,IWM,152.4200012207031,153.552001953125,151.8770004272461,160.17620056152344,,,37.83709276864982,-1.9635608188692686,-0.38659057240139355,11.84584
2018-11-15,148.49000549316406,151.8000030517578,148.1300048828125,151.5800018310547,24482000,IWM,151.33800048828124,153.36100158691406,151.70600051879882,159.79520050048828,,,43.48798456667365,-1.8920943294934887,-1.2443830827763183,11.84584
2018-11-16,150.61000061035156,152.2899932861328,150.05999755859375,151.94000244140625,29323500,IWM,150.91000061035157,153.15500183105468,151.63500061035157,159.42320068359376,,,44.40781284394012,-1.7858217397893554,-1.3376607523336037,11.84584
2018-11-19,151.67999267578125,152.02999877929688,148.3699951171875,148.86000061035156,21540900,IWM,150.4760009765625,152.6530014038086,151.4265007019043,158.9854006958008,163.69779998779296,,38.61656650977908,-1.9279066461760692,-3.262284970866701,11.84584
2018-11-20,147.25,148.42999267578125,145.58999633789062,145.99000549316406,25907000,IWM,149.56400146484376,151.78800201416016,151.14300079345702,158.48460083007814,163.52,,34.14777646687546,-2.2462017628509727,-5.593632909095448,11.84584
2018-11-21,146.77999877929688,149.3699951171875,146.52999877929688,148.02999877929688,17902300,IWM,149.28000183105468,150.8500015258789,151.24700088500975,158.03280090332032,163.35130004882814,,39.506453733427065,-2.3072460307212737,-5.9589636392787835,11.84584
2018-11-23,146.82000732421875,149.3000030517578,146.80999755859375,147.88999938964844,11134800,IWM,148.54200134277343,149.94000091552735,151.1860008239746,157.57740081787108,163.18059997558595,,39.27027910884033,-2.3399473767372285,-5.796551235812189,11.84584
2018-11-26,149.32000732421875,150.39999389648438,148.74000549316406,149.80999755859375,15346400,IWM,148.11600036621093,149.51300048828125,151.30250091552733,157.14600067138673,163.01029998779296,,44.19725153592235,-2.1857397753610996,-2.7712903827343554,11.84584
2018-11-27,149.17999267578125,149.72999572753906,148.2899932861328,148.57000732421875,14461800,IWM,148.05800170898436,149.26700134277343,151.39750137329102,156.72620086669923,162.81350006103514,,41.836571808231135,-2.1389297385594546,-1.6288098225260264,11.84584
2018-11-28,149.1999969482422,152.3699951171875,147.6999969482422,152.24000549316406,26125900,IWM,149.30800170898436,149.43600158691407,151.52300186157225,156.36560089111327,162.64280014038087,,50.29807101564147,-1.785116553929356,1.1225522465285116,11.84584
2018-11-29,151.61000061035156,152.74000549316406,150.44000244140625,151.8300018310547,15134500,IWM,150.06800231933593,149.67400207519532,151.61300201416014,156.0092010498047,162.47570022583008,,49.43286471629098,-1.5202761281460653,1.5925091545078773,11.84584
2018-11-30,151.4600067138672,152.86000061035156,151.0800018310547,152.6199951171875,20304700,IWM,151.01400146484374,149.7780014038086,151.56950149536132,155.63720092773437,162.33080017089844,,51.17557745789018,-1.232435576537199,0.6861019089391155,11.84584
2018-12-03,154.38999938964844,154.47999572753906,152.02000427246094,154.0800018310547,23379800,IWM,151.86800231933594,149.99200134277345,151.57350158691406,155.31080108642578,162.19240020751954,,54.309575930653644,-0.8764068529279143,1.4084502798884062,11.84584
2018-12-04,153.75,154.1300048828125,147.13999938964844,147.52000427246094,41077900,IWM,151.6580017089844,149.85800170898438,151.2555015563965,154.8658010864258,161.9934002685547,,41.438853953407566,-1.110784075823517,-0.9001721969611782,11.84584
2018-12-06,145.4499969482422,147.1999969482422,143.42999267578125,147.1999969482422,37581200,IWM,150.65,149.9790008544922,150.88350143432618,154.4092010498047,161.7977001953125,,40.92928659966971,-1.307282095969157,0.8288180077743627,11.84584
2018-12-07,147.13999938964844,148.25999450683594,143.27000427246094,144.02000427246094,28525100,IWM,149.08800048828124,149.5780014038086,150.21400146484376,153.92900115966796,161.56280029296875,,36.16950224313937,-1.7000103639978192,-2.7089066675022937,11.84584
2018-12-10,144.27000427246094,144.72000122070312,141.4499969482422,143.60000610351562,30776600,IWM,147.28400268554688,149.1490020751953,149.54450149536132,153.4402014160156,161.3190003967285,,35.580961220610604,-2.0218342414404162,-2.9008001243071817,11.84584
2018-12-11,145.67999267578125,146.19000244140625,142.38999938964844,143.4499969482422,29229300,IWM,145.1580017089844,148.51300201416015,149.01300125122071,152.93820129394533,161.0618003845215,,35.359653148243886,-2.2629011522056715,-4.245377954741663,11.84584
2018-12-12,144.8800048828125,146.75999450683594,144.75999450683594,144.82000732421875,27894800,IWM,144.61800231933594,148.13800201416015,148.7025016784668,152.5080014038086,160.82520050048828,,39.08603392156931,-2.3166946146679948,-2.5240626069409258,11.84584
2018-12-13,145.24000549316406,145.69000244140625,142.5399932861328,142.77000427246094,23205400,IWM,143.73200378417968,147.19100189208984,148.31350173950196,152.07280151367186,160.56600051879883,,35.76371365218674,-2.4959724185645484,-6.220441985683159,11.84584
2018-12-14,141.72999572753906,143.22999572753906,140.10000610351562,140.61000061035156,24037200,IWM,143.0500030517578,146.06900177001953,147.87150192260742,151.56560150146484,160.30320053100587,,32.61771793351779,-2.7802960907479246,-7.3898446192393,11.84584
2018-12-17,139.6699981689453,140.8800048828125,136.16000366210938,137.02000427246094,36468500,IWM,141.73400268554687,144.50900268554688,147.14350204467775,151.0332015991211,159.99840057373046,,28.180697242859537,-3.257753990885732,-10.2214594049412,11.84584
2018-12-18,138.25999450683594,139.17999267578125,136.2899932861328,136.85000610351562,42277200,IWM,140.41400451660155,142.78600311279297,146.3890022277832,150.52700164794922,159.68290069580078,,27.98655402227292,-3.608266399161579,-11.182499690278672,11.84584
2018-12-19,136.8000030517578,138.67999267578125,133.25,134.0,47676600,IWM,138.2500030517578,141.4340026855469,145.64600219726563,149.97060150146484,159.3703007507324,,24.890615288171368,-4.069115452089363,-9.164861632928284,11.84584
2018-12-20,133.6300048828125,134.41000366210938,130.22999572753906,131.7899932861328,57908100,IWM,136.0540008544922,139.89300231933595,144.93600158691407,149.38260131835938,159.04620071411134,,22.7856859368715,-4.560104670707773,-10.468752704884752,11.84584
2018-12-21,132.3800048828125,132.9499969482422,127.9800033569336,128.3699951171875,59404800,IWM,133.6059997558594,138.3280014038086,143.9530014038086,148.81880126953126,158.67120071411134,,19.971064052663294,-5.165636195402072,-10.86655234759355,11.84584
2018-12-24,127.7300033569336,128.47000122070312,125.83999633789062,125.87999725341797,28575700,IWM,131.37799835205078,136.55600051879884,142.85250129699708,148.26500106811523,158.27240074157714,,18.20759322534981,-5.779820140401682,-12.339838507613987,11.84584
2018-12-26,126.27999877929688,132.10000610351562,125.80999755859375,131.92999267578125,40182700,IWM,130.3939956665039,135.40400009155275,141.95850105285643,147.83160079956053,157.92200065612792,,33.558879712429814,-5.712530774268146,-8.030675857467909,11.84584
2018-12-27,130.27000427246094,132.47999572753906,127.87000274658203,132.47999572753906,39527900,IWM,130.08999481201172,134.16999893188478,141.15400047302245,147.39780075073242,157.58290061950683,,34.75770462026924,-5.550836232293733,-8.520930101220914,11.84584
2018-12-28,132.47999572753906,135.00999450683594,131.5399932861328,132.86000061035156,35994400,IWM,130.30399627685546,133.17899856567382,140.18500022888185,146.8822007751465,157.23830055236817,,35.622005618991984,-5.330581301550467,-6.941236510154623,11.84584
2018-12-31,133.72000122070312,134.0500030517578,131.8000030517578,133.89999389648438,29173400,IWM,131.40999603271484,132.50799789428712,139.28849983215332,146.40100051879884,156.90010047912597,,38.041168141610164,-5.01430710447832,-4.7720693298775245,11.84584
2019-01-02,132.1699981689453,135.1699981689453,131.5399932861328,134.66000366210938,27295100,IWM,133.16599731445314,132.27199783325196,138.3905002593994,145.994200592041,156.5710004425049,,39.82086830693403,-4.648743269577295,-1.7223766871724504,11.84584
2019-01-03,133.91000366210938,134.63999938964844,131.64999389648438,132.25,29294600,IWM,133.22999877929686,131.8119972229004,137.29900016784669,145.572000579834,156.21350044250488,,36.26374078744164,-4.501606730725371,-3.3613488479029394,11.84584
2019-01-04,133.9199981689453,137.60000610351562,133.7100067138672,137.19000244140625,35355300,IWM,134.1720001220703,132.13099746704103,136.78250007629396,145.25520065307617,155.910100479126,,46.76174343663596,-3.9409541852366203,2.380598836870336,11.84584
2019-01-07,137.25999450683594,140.3699951171875,136.74000549316406,139.58999633789062,30477900,IWM,135.51799926757812,132.9109977722168,136.40200004577636,145.0138005065918,155.64050041198732,,50.98562053765035,-3.265332829533179,5.91850933236108,11.84584
