High,Low,Open,Close,SMA Buy Signal,SMA Sell Signal,SMA Position,Daily SMA Strategy Return,EMA Buy Signal,EMA Sell Signal,EMA Position,Daily EMA Strategy Return
69.52249908447266,65.75,65.9375,66.5425033569336,False,False,cash,0.0,False,False,cash,0.0
71.61000061035156,67.34249877929688,69.28500366210938,71.33499908447266,False,False,cash,0.0,False,False,cash,0.0
70.30500030517578,67.96499633789062,69.34750366210938,68.85749816894531,False,False,cash,0.0,False,False,cash,0.0
67.5,62.0,63.98500061035156,62.057498931884766,False,False,cash,0.0,False,False,cash,0.0
69.9800033569336,63.23749923706055,66.22250366210938,69.49250030517578,False,False,cash,0.0,False,False,cash,0.0
64.7699966430664,60.0,60.48749923706055,60.5525016784668,False,False,cash,0.0,False,False,cash,0.0
64.40249633789062,59.599998474121094,61.877498626708984,63.21500015258789,False,False,cash,0.0,False,False,cash,0.0
62.5,59.279998779296875,59.942501068115234,61.66749954223633,False,False,cash,0.0,False,False,cash,0.0
63.209999084472656,60.65250015258789,61.84749984741211,61.19499969482422,False,False,cash,0.0,False,False,cash,0.0
62.95750045776367,57.0,61.79499816894531,57.310001373291016,False,False,cash,0.0,False,False,cash,0.0
57.125,53.15250015258789,57.02000045776367,56.092498779296875,False,False,cash,0.0,False,False,cash,0.0
61.92250061035156,58.57500076293945,59.09000015258789,61.720001220703125,False,False,cash,0.0,False,False,cash,0.0
64.5625,61.07500076293945,62.6875,61.380001068115234,False,False,cash,0.0,False,False,cash,0.0
64.66999816894531,61.59000015258789,61.630001068115234,64.61000061035156,False,False,cash,0.0,False,False,cash,0.0
63.967498779296875,61.76250076293945,63.1875,61.935001373291016,False,False,cash,0.0,False,False,cash,0.0
63.880001068115234,62.349998474121094,62.685001373291016,63.70249938964844,False,False,cash,0.0,False,False,cash,0.0
65.62249755859375,63.0,63.900001525878906,63.5724983215332,False,False,cash,0.0,False,False,cash,0.0
62.18000030517578,59.782501220703125,61.625,60.227500915527344,False,False,cash,0.0,False,False,cash,0.0
61.287498474121094,59.224998474121094,60.084999084472656,61.23249816894531,False,False,cash,0.0,False,False,cash,0.0
61.42499923706055,59.74250030517578,60.70000076293945,60.352500915527344,False,False,cash,0.0,False,False,cash,0.0
65.77749633789062,62.345001220703125,62.724998474121094,65.61750030517578,False,False,cash,0.0,False,False,cash,0.0
67.92500305175781,64.75,67.69999694824219,64.85749816894531,False,False,cash,0.0,False,False,cash,0.0
66.84249877929688,65.30750274658203,65.68499755859375,66.51750183105469,False,False,cash,0.0,False,False,cash,0.0
67.51750183105469,66.17500305175781,67.17500305175781,66.99749755859375,False,False,cash,0.0,False,False,cash,0.0
68.42500305175781,66.4574966430664,67.07749938964844,68.3125,False,False,cash,0.0,False,False,cash,0.0
72.0625,69.51249694824219,70.0,71.76249694824219,False,False,cash,0.0,False,False,cash,0.0
71.5824966430664,70.15750122070312,70.5999984741211,71.10749816894531,False,False,cash,0.0,False,False,cash,0.0
72.05000305175781,70.5875015258789,71.84500122070312,71.67250061035156,False,False,cash,0.0,False,False,cash,0.0
71.73750305175781,69.21499633789062,71.17250061035156,70.69999694824219,False,False,cash,0.0,False,False,cash,0.0
70.41999816894531,69.2125015258789,69.48750305175781,69.23249816894531,True,False,stock,-0.02075670215900005,True,False,stock,-0.02075670215900005
69.3125,66.35749816894531,69.06999969482422,67.09249877929688,False,False,stock,-0.03091033035419699,False,True,cash,0.0
69.4749984741211,68.05000305175781,68.40249633789062,69.0250015258789,False,False,stock,0.028803558993071077,False,False,cash,0.0
70.4375,68.71749877929688,68.96749877929688,68.75749969482422,False,False,stock,-0.0038754339028068685,True,False,stock,-0.0038754339028068685
70.75250244140625,69.25,69.30000305175781,70.74250030517578,False,False,stock,0.028869586869241237,False,False,stock,0.028869586869241237
71.13500213623047,69.98750305175781,70.44999694824219,70.7925033569336,False,False,stock,0.0007068318414262809,False,False,stock,0.0007068318414262809
71.4574966430664,69.55000305175781,71.2699966430664,69.6449966430664,False,False,stock,-0.016209438280229915,False,False,stock,-0.016209438280229915
72.4175033569336,70.97250366210938,71.18250274658203,71.93250274658203,False,False,stock,0.0328452324470514,False,False,stock,0.0328452324470514
73.63249969482422,72.0875015258789,72.48999786376953,73.44999694824219,False,False,stock,0.021096085131450115,False,False,stock,0.021096085131450115
74.75,71.4625015258789,71.5625,72.26750183105469,False,False,stock,-0.01609932152918625,False,False,stock,-0.01609932152918625
73.42250061035156,71.58000183105469,72.2925033569336,73.29000091552734,False,False,stock,0.014148809057535017,False,False,stock,0.014148809057535017
75.25,73.61499786376953,73.76499938964844,74.38999938964844,False,False,stock,0.015008847869833364,False,False,stock,0.015008847869833364
75.80999755859375,74.71749877929688,75.11499786376953,75.15750122070312,False,False,stock,0.010317271640702286,False,False,stock,0.010317271640702286
76.2925033569336,75.49250030517578,75.80500030517578,75.93499755859375,False,False,stock,0.010344893394040211,False,False,stock,0.010344893394040211
77.5875015258789,76.07250213623047,76.41000366210938,77.53250122070312,False,False,stock,0.02103777854047717,False,False,stock,0.02103777854047717
79.26249694824219,76.80999755859375,77.0250015258789,78.75250244140625,False,False,stock,0.015735352290909388,False,False,stock,0.015735352290909388
79.92250061035156,77.72750091552734,79.4574966430664,77.85250091552734,False,False,stock,-0.011428227649636025,False,False,stock,-0.011428227649636025
78.98750305175781,75.80249786376953,78.0374984741211,76.9124984741211,False,False,stock,-0.012074145728808161,False,False,stock,-0.012074145728808161
77.44750213623047,75.38249969482422,76.12750244140625,77.38500213623047,False,False,stock,0.006143392445746132,False,False,stock,0.006143392445746132
76.9749984741211,75.05249786376953,75.0875015258789,76.92749786376953,False,False,stock,-0.005912053496561764,False,False,stock,-0.005912053496561764
79.125,77.58000183105469,78.2925033569336,78.73999786376953,False,False,stock,0.023561145888427948,False,False,stock,0.023561145888427948
79.62999725341797,78.25250244140625,78.75749969482422,78.28500366210938,False,False,stock,-0.005778438074729886,False,False,stock,-0.005778438074729886
79.87999725341797,79.12999725341797,79.16999816894531,79.80750274658203,False,False,stock,0.01944815754296969,False,False,stock,0.01944815754296969
80.22250366210938,78.96749877929688,79.66500091552734,79.2125015258789,False,False,stock,-0.007455454690675767,False,False,stock,-0.007455454690675767
79.80750274658203,78.8375015258789,78.94249725341797,79.72250366210938,False,False,stock,0.006438404625611405,False,False,stock,0.006438404625611405
81.05999755859375,79.125,80.875,79.18250274658203,False,False,stock,-0.006773506735514134,False,False,stock,-0.006773506735514134
79.67749786376953,78.27249908447266,79.03500366210938,79.52749633789062,False,False,stock,0.0043569422453433315,False,False,stock,0.0043569422453433315
80.86000061035156,78.90750122070312,79.19249725341797,79.5625,False,False,stock,0.0004401454053155618,False,False,stock,0.0004401454053155618
80.2874984741211,79.11750030517578,79.8125,79.48500061035156,False,False,stock,-0.0009740693121563782,False,False,stock,-0.0009740693121563782
80.5875015258789,79.30249786376953,79.4375,80.4625015258789,False,False,stock,0.012297929269941221,False,False,stock,0.012297929269941221
80.86000061035156,79.73249816894531,80.1875,80.83499908447266,False,False,stock,0.004629455355348977,False,False,stock,0.004629455355348977
81.55000305175781,80.57499694824219,81.16500091552734,81.27999877929688,False,False,stock,0.005505037420229231,False,False,stock,0.005505037420229231
81.40499877929688,80.19499969482422,81.09750366210938,80.58000183105469,False,False,stock,-0.008612167307518348,False,False,stock,-0.008612167307518348
82.9375,80.80750274658203,80.8375015258789,82.875,False,False,stock,0.02848098928760323,False,False,stock,0.02848098928760323
83.4000015258789,81.83000183105469,82.5625,83.36499786376953,False,False,stock,0.005912493077158798,False,False,stock,0.005912493077158798
86.40249633789062,83.00250244140625,83.03500366210938,85.99749755859375,False,False,stock,0.03157799750833212,False,False,stock,0.03157799750833212
88.69249725341797,86.52249908447266,86.9749984741211,88.20999908447266,False,False,stock,0.025727510551937005,False,False,stock,0.025727510551937005
87.76499938964844,83.87000274658203,87.32749938964844,83.9749984741211,False,False,stock,-0.0480104370741008,False,False,stock,-0.0480104370741008
86.94999694824219,83.55500030517578,86.18000030517578,84.69999694824219,False,False,stock,0.008633503867755632,False,False,stock,0.008633503867755632
86.41999816894531,83.1449966430664,83.3125,85.74749755859375,False,False,stock,0.012367185927901092,False,False,stock,0.012367185927901092
88.30000305175781,86.18000030517578,87.86499786376953,88.0199966430664,False,False,stock,0.026502220463282766,False,False,stock,0.026502220463282766
88.8499984741211,87.77249908447266,88.7874984741211,87.89749908447266,False,False,stock,-0.0013917014685934648,False,False,stock,-0.0013917014685934648
88.36250305175781,87.30500030517578,87.85250091552734,87.93250274658203,False,False,stock,0.0003982327423870391,False,False,stock,0.0003982327423870391
89.13999938964844,86.2874984741211,88.66000366210938,87.43000030517578,False,False,stock,-0.005714638224894375,False,False,stock,-0.005714638224894375
89.86499786376953,87.7874984741211,87.83499908447266,89.71749877929688,False,False,stock,0.0261637706294926,False,False,stock,0.0261637706294926
93.09500122070312,90.56749725341797,91.0,91.63249969482422,False,False,stock,0.021344787155047618,False,False,stock,0.021344787155047618
92.19750213623047,89.62999725341797,91.25,90.01499938964844,False,False,stock,-0.017652037329143666,False,False,stock,-0.017652037329143666
91.25,89.39250183105469,90.17500305175781,91.20999908447266,False,False,stock,0.013275561883319131,False,False,stock,0.013275561883319131
91.33000183105469,88.25499725341797,91.10250091552734,88.40750122070312,False,False,stock,-0.030725774497311842,False,False,stock,-0.030725774497311842
90.5425033569336,87.81999969482422,88.3125,90.44499969482422,False,False,stock,0.02304666963762081,False,False,stock,0.02304666963762081
91.49500274658203,90.0,90.0199966430664,91.19999694824219,False,False,stock,0.008347584233129979,False,False,stock,0.008347584233129979
91.83999633789062,90.97750091552734,91.27999877929688,91.02749633789062,False,False,stock,-0.0018914541241646932,False,False,stock,-0.0018914541241646932
92.61750030517578,90.91000366210938,91.9625015258789,91.02749633789062,False,False,stock,0.0,False,False,stock,0.0
93.94499969482422,92.46749877929688,92.5,93.4625015258789,False,False,stock,0.026750215989129744,False,False,stock,0.026750215989129744
94.65499877929688,93.05750274658203,93.85250091552734,93.17250061035156,False,False,stock,-0.003102858481131565,False,False,stock,-0.003102858481131565
95.375,94.08999633789062,94.18000030517578,95.34249877929688,False,False,stock,0.023290114086561564,False,False,stock,0.023290114086561564
96.31749725341797,94.67250061035156,96.26249694824219,95.75250244140625,False,False,stock,0.004300324276778955,False,False,stock,0.004300324276778955
95.9800033569336,94.70500183105469,95.33499908447266,95.91999816894531,False,False,stock,0.0017492569203771957,False,False,stock,0.0017492569203771957
99.95500183105469,95.25749969482422,97.26499938964844,95.47750091552734,False,False,stock,-0.004613190803429701,False,False,stock,-0.004613190803429701
97.25499725341797,93.87750244140625,94.83999633789062,97.05750274658203,False,False,stock,0.016548420475024583,False,False,stock,0.016548420475024583
99.24749755859375,96.48999786376953,98.98999786376953,97.7249984741211,False,False,stock,0.006877322295030686,False,False,stock,0.006877322295030686
97.40499877929688,95.90499877929688,96.5625,96.52249908447266,False,False,stock,-0.012304931270650021,False,False,stock,-0.012304931270650021
97.14749908447266,95.83999633789062,96.98750305175781,96.32749938964844,False,False,stock,-0.0020202512022980956,False,False,stock,-0.0020202512022980956
98.5,96.0625,96.4175033569336,98.35749816894531,False,False,stock,0.0210739279246257,False,False,stock,0.0210739279246257
99.25,96.74250030517578,99.17250061035156,97.0,False,False,stock,-0.013801674444927303,False,False,stock,-0.013801674444927303
97.9749984741211,96.60250091552734,96.69249725341797,97.27249908447266,False,False,stock,0.0028092689120893244,False,False,stock,0.0028092689120893244
97.07749938964844,92.01000213623047,96.99749755859375,92.84500122070312,False,False,stock,-0.04551643995416055,False,False,stock,-0.04551643995416055
92.97000122070312,89.1449966430664,90.98750305175781,92.61499786376953,False,False,stock,-0.0024772831483609314,False,False,stock,-0.0024772831483609314
94.90499877929688,93.4800033569336,93.70999908447266,94.80999755859375,False,False,stock,0.023700261787544585,False,False,stock,0.023700261787544585
94.55000305175781,93.24749755859375,94.36750030517578,93.25250244140625,False,False,stock,-0.0164275409481468,False,False,stock,-0.0164275409481468
95.2300033569336,93.7125015258789,93.75,95.04000091552734,False,False,stock,0.01916837004180394,False,False,stock,0.01916837004180394
96.29750061035156,93.76750183105469,94.1875,96.19000244140625,False,False,stock,0.01210018428872961,False,False,stock,0.01210018428872961
106.41500091552734,100.82499694824219,102.88500213623047,106.26000213623047,False,False,stock,0.10468863124271488,False,False,stock,0.10468863124271488
111.63749694824219,107.89250183105469,108.19999694824219,108.9375,False,False,stock,0.02519760784812375,False,False,stock,0.02519760784812375
110.79000091552734,108.38749694824219,109.13249969482422,109.66500091552734,False,False,stock,0.006678149540124689,False,False,stock,0.006678149540124689
110.39250183105469,108.89749908447266,109.37750244140625,110.0625,False,False,stock,0.0036246667683779155,False,False,stock,0.0036246667683779155
114.4124984741211,109.79750061035156,110.40499877929688,113.90249633789062,False,False,stock,0.03488923418867129,False,False,stock,0.03488923418867129
113.67500305175781,110.2925033569336,113.20500183105469,111.11250305175781,False,False,stock,-0.02449457541173039,False,False,stock,-0.02449457541173039
113.7750015258789,110.0,112.5999984741211,112.72750091552734,False,False,stock,0.014534798689731954,False,False,stock,0.014534798689731954
112.48249816894531,109.10749816894531,111.97000122070312,109.375,False,False,stock,-0.029739867275506704,False,False,stock,-0.029739867275506704
113.2750015258789,110.29750061035156,110.49749755859375,113.01000213623047,False,False,stock,0.03323430524553572,False,False,stock,0.03323430524553572
116.0425033569336,113.92749786376953,114.43000030517578,115.01000213623047,False,False,stock,0.017697548554941767,False,False,stock,0.017697548554941767
115.0,113.04499816894531,114.83000183105469,114.90750122070312,False,False,stock,-0.0008912347937002352,False,False,stock,-0.0008912347937002352
116.0875015258789,113.9625015258789,116.0625,114.60749816894531,False,False,stock,-0.002610822170622251,False,False,stock,-0.002610822170622251
116.0,114.00749969482422,114.35250091552734,115.5625,False,False,stock,0.008332804103680092,False,False,stock,0.008332804103680092
117.1624984741211,115.61000061035156,115.98249816894531,115.7074966430664,False,False,stock,0.0012547032390819446,False,False,stock,0.0012547032390819446
118.39250183105469,115.73249816894531,115.75,118.2750015258789,False,False,stock,0.02218961568871136,False,False,stock,0.02218961568871136
124.86750030517578,119.25,119.26249694824219,124.37000274658203,False,False,stock,0.05153245522782357,False,False,stock,0.05153245522782357
128.78500366210938,123.9375,128.69749450683594,125.85749816894531,False,False,stock,0.011960242739515126,False,False,stock,0.011960242739515126
125.18000030517578,123.05249786376953,124.69750213623047,124.82499694824219,False,False,stock,-0.00820373228234006,False,False,stock,-0.00820373228234006
126.99250030517578,125.0824966430664,126.18000030517578,126.52249908447266,False,False,stock,0.01359905610039247,False,False,stock,0.01359905610039247
127.48500061035156,123.8324966430664,127.14250183105469,125.01000213623047,False,False,stock,-0.011954371429482857,False,False,stock,-0.011954371429482857
126.44249725341797,124.57749938964844,126.01249694824219,124.80750274658203,False,False,stock,-0.0016198655002642726,False,False,stock,-0.0016198655002642726
131.0,126.0,127.58000183105469,129.0399932861328,False,False,stock,0.03391214827961697,False,False,stock,0.03391214827961697
134.8000030517578,130.52999877929688,132.75999450683594,134.17999267578125,False,False,stock,0.039832607385921204,False,False,stock,0.039832607385921204
137.97999572753906,127.0,137.58999633789062,131.39999389648438,False,False,stock,-0.02071842995262474,False,False,stock,-0.02071842995262474
128.83999633789062,120.5,126.91000366210938,120.87999725341797,False,False,stock,-0.08006086097198728,False,False,stock,-0.08006086097198728
123.69999694824219,110.88999938964844,120.06999969482422,120.95999908447266,False,False,stock,0.0006618285313737537,False,False,stock,0.0006618285313737537
118.98999786376953,112.68000030517578,113.94999694824219,112.81999969482422,False,False,stock,-0.0672949690084228,False,False,stock,-0.0672949690084228
119.13999938964844,115.26000213623047,117.26000213623047,117.31999969482422,False,False,stock,0.039886545046732946,False,False,stock,0.039886545046732946
120.5,112.5,120.36000061035156,113.48999786376953,False,False,stock,-0.03264577089172682,False,False,stock,-0.03264577089172682
115.2300033569336,110.0,114.56999969482422,112.0,False,False,stock,-0.01312889146018037,False,False,stock,-0.01312889146018037
115.93000030517578,112.80000305175781,114.72000122070312,115.36000061035156,False,False,stock,0.03000000544956749,False,False,stock,0.03000000544956749
118.83000183105469,113.61000061035156,118.33000183105469,115.54000091552734,False,False,stock,0.0015603355081781345,False,False,stock,0.0015603355081781345
116.0,112.04000091552734,115.2300033569336,112.12999725341797,False,False,stock,-0.029513619829399818,False,False,stock,-0.029513619829399818
112.19999694824219,108.70999908447266,109.72000122070312,110.33999633789062,False,False,stock,-0.01596362221861003,False,False,stock,-0.01596362221861003
110.87999725341797,106.08999633789062,110.4000015258789,106.83999633789062,False,False,stock,-0.03172013880879665,False,False,stock,-0.03172013880879665
110.19000244140625,103.0999984741211,104.54000091552734,110.08000183105469,False,True,cash,0.0,False,False,stock,0.030325773158183855
112.86000061035156,109.16000366210938,112.68000030517578,111.80999755859375,False,False,cash,0.0,False,False,stock,0.015715803949514662
112.11000061035156,106.7699966430664,111.62000274658203,107.12000274658203,False,False,cash,0.0,False,False,stock,-0.0419461131778841
110.25,105.0,105.16999816894531,108.22000122070312,False,False,cash,0.0,False,False,stock,0.010268842848365045
112.44000244140625,107.66999816894531,108.43000030517578,112.27999877929688,False,False,cash,0.0,False,False,stock,0.03751614778042578
115.31999969482422,112.77999877929688,115.01000213623047,114.95999908447266,False,False,cash,0.0,False,False,stock,0.023868902158110217
115.30999755859375,113.56999969482422,114.55000305175781,114.08999633789062,False,False,cash,0.0,False,False,stock,-0.007567873638749334
117.26000213623047,113.62000274658203,113.79000091552734,115.80999755859375,False,False,cash,0.0,False,False,stock,0.01507582852057543
117.72000122070312,115.83000183105469,117.63999938964844,116.79000091552734,False,False,cash,0.0,False,False,stock,0.008462165422616241
115.37000274658203,112.22000122070312,112.88999938964844,113.0199966430664,False,False,cash,0.0,False,False,stock,-0.032280197302059555
116.6500015258789,113.55000305175781,113.91000366210938,116.5,False,False,cash,0.0,False,False,stock,0.03079104105730912
116.12000274658203,112.25,115.69999694824219,113.16000366210938,False,False,cash,0.0,False,False,stock,-0.028669496462580435
115.55000305175781,114.12999725341797,114.62000274658203,115.08000183105469,False,False,cash,0.0,False,False,stock,0.016967109462795227
116.4000015258789,114.58999633789062,116.25,114.97000122070312,False,False,cash,0.0,False,False,stock,-0.0009558620837792908
117.0,114.91999816894531,115.27999877929688,116.97000122070312,False,False,cash,0.0,False,False,stock,0.017395842208966172
125.18000030517578,119.27999877929688,120.05999755859375,124.4000015258789,False,False,cash,0.0,False,False,stock,0.0635205627736688
125.38999938964844,119.6500015258789,125.2699966430664,121.0999984741211,False,False,cash,0.0,False,False,stock,-0.026527355396143704
123.02999877929688,119.62000274658203,121.0,121.19000244140625,False,False,cash,0.0,False,False,stock,0.000743220218160312
121.19999694824219,118.1500015258789,118.72000122070312,120.70999908447266,True,False,stock,-0.00396075045188371,False,False,stock,-0.00396075045188371
121.55000305175781,118.80999755859375,121.27999877929688,119.0199966430664,False,False,stock,-0.014000517390639566,False,False,stock,-0.014000517390639566
120.41999816894531,115.66000366210938,119.95999908447266,115.9800033569336,False,False,stock,-0.025541870037600223,False,False,stock,-0.025541870037600223
118.9800033569336,115.62999725341797,116.19999694824219,117.51000213623047,False,False,stock,0.013191918736096486,False,False,stock,0.013191918736096486
118.70999908447266,116.44999694824219,116.66999816894531,116.87000274658203,False,False,stock,-0.005446339698866431,False,False,stock,-0.005446339698866431
118.04000091552734,114.58999633789062,117.44999694824219,115.75,False,False,stock,-0.009583320957137431,False,False,stock,-0.009583320957137431
116.55000305175781,114.27999877929688,116.38999938964844,115.04000091552734,False,False,stock,-0.006133901377733508,False,False,stock,-0.006133901377733508
116.55000305175781,112.87999725341797,114.01000213623047,115.05000305175781,False,False,stock,8.694485527538376e-05,False,False,stock,8.694485527538376e-05
117.27999877929688,114.54000091552734,115.48999786376953,116.5999984741211,False,False,stock,0.01347236315731326,False,False,stock,0.01347236315731326
115.43000030517578,111.0999984741211,115.05000305175781,111.19999694824219,False,True,cash,0.0,False,False,stock,-0.046312192080151804
116.93000030517578,112.19999694824219,112.37000274658203,115.31999969482422,False,False,cash,0.0,False,False,stock,0.03705038542851469
111.98999786376953,107.72000122070312,111.05999755859375,108.86000061035156,False,False,cash,0.0,False,False,stock,-0.05601802897648289
110.68000030517578,107.31999969482422,109.11000061035156,108.7699966430664,False,False,cash,0.0,False,True,cash,0.0
111.48999786376953,108.7300033569336,109.66000366210938,110.44000244140625,False,False,cash,0.0,False,False,cash,0.0
115.58999633789062,112.3499984741211,114.13999938964844,114.94999694824219,False,False,cash,0.0,False,False,cash,0.0
119.62000274658203,116.87000274658203,117.94999694824219,119.02999877929688,False,False,cash,0.0,True,False,stock,0.03549370978140831
119.19999694824219,116.12999725341797,118.31999969482422,118.69000244140625,False,False,cash,0.0,False,False,stock,-0.002856392013588449
121.98999786376953,116.05000305175781,120.5,116.31999969482422,False,False,cash,0.0,False,False,stock,-0.019968006553475526
117.58999633789062,114.12999725341797,115.55000305175781,115.97000122070312,False,False,cash,0.0,False,False,stock,-0.003008927742772949
119.62999725341797,116.44000244140625,117.19000244140625,119.48999786376953,False,False,cash,0.0,False,False,stock,0.03035264815051164
120.52999877929688,118.56999969482422,119.62000274658203,119.20999908447266,True,False,stock,-0.0023432821516667923,False,False,stock,-0.0023432821516667923
119.66999816894531,117.87000274658203,119.44000244140625,119.26000213623047,False,False,stock,0.00041945350341277,False,False,stock,0.00041945350341277
120.98999786376953,118.1500015258789,118.91999816894531,120.30000305175781,False,False,stock,0.008720450250699674,False,False,stock,0.008720450250699674
120.66999816894531,118.95999908447266,119.55000305175781,119.38999938964844,False,False,stock,-0.0075644525272193786,False,False,stock,-0.0075644525272193786
119.81999969482422,118.0,118.61000061035156,118.02999877929688,False,False,stock,-0.011391243967704412,False,False,stock,-0.011391243967704412
119.05999755859375,116.80999755859375,117.58999633789062,118.63999938964844,False,False,stock,0.005168182806577715,False,False,stock,0.005168182806577715
118.7699966430664,117.29000091552734,118.63999938964844,117.33999633789062,False,False,stock,-0.010957544322705348,False,False,stock,-0.010957544322705348
117.62000274658203,113.75,117.18000030517578,113.8499984741211,False,False,stock,-0.02974261098253128,False,False,stock,-0.02974261098253128
115.8499984741211,112.58999633789062,113.91000366210938,115.16999816894531,False,False,stock,0.011594200373434838,False,False,stock,0.011594200373434838
