Date,Open,High,Low,Close,Volume,Symbol,SMA 5,SMA 10,SMA 20,SMA 50,SMA 100,SMA 200,RSI 14,MACD 12-26,Price Change %-10d,Actual Returns
2013-09-04,101.16000366210938,102.01000213623047,100.75,101.94999694824219,22580800,IWM,101.26399841308594,101.78199996948243,102.46749992370606,,,,49.42522966507142,-0.3828061814014063,-0.1471324476400512,0.008806643688393345
2013-09-05,102.02999877929688,102.52999877929688,101.8499984741211,102.11000061035156,22770200,IWM,101.49399871826172,101.84499969482422,102.38699989318847,,,,50.18056909334736,-0.333504926283382,0.6169789929019958,0.0015694327307396172
2013-09-06,102.69999694824219,102.88999938964844,100.73999786376953,102.38999938964844,36792000,IWM,101.57799835205078,101.79299926757812,102.29899978637695,,,,51.544407886541066,-0.26874187590475174,-0.5078662716678457,0.002742128857342152
2013-09-09,102.73999786376953,104.02999877929688,102.7300033569336,103.94000244140625,27358500,IWM,102.28999938964844,101.86999969482422,102.2939998626709,,,,58.34292436625248,-0.09129204169687455,0.7408161000332951,0.0151382269850322
2013-09-10,104.58000183105469,104.9800033569336,104.19999694824219,104.95999908447266,25126300,IWM,103.06999969482422,102.04799957275391,102.3125,102.70800003051758,,,62.11032654589111,0.13014322491227404,1.6958829981165657,0.009813321330653269
2013-09-11,104.79000091552734,105.22000122070312,104.52999877929688,105.01000213623047,26412500,IWM,103.68200073242187,102.4729995727539,102.34050025939942,102.83660003662109,,,62.290374370499535,0.30613812766750925,4.047233514466969,0.00047640103081136864
2013-09-12,104.91000366210938,105.0199966430664,104.20999908447266,104.23999786376953,32707600,IWM,104.10800018310547,102.80099945068359,102.35050010681152,102.9597999572754,,,57.74021391159068,0.3791122761521706,3.1465836977313457,-0.007332675524203913
2013-09-13,104.58999633789062,104.83000183105469,104.0999984741211,104.80999755859375,29478700,IWM,104.59199981689453,103.08499908447266,102.48549995422363,103.09039993286133,,,60.06572162154372,0.47743544761583223,2.7096616773632998,0.005468147606537244
2013-09-16,106.05000305175781,106.08000183105469,104.8499984741211,105.04000091552734,28755900,IWM,104.81199951171875,103.55099945068359,102.65349998474122,103.19779998779296,,,60.99836904072961,0.5673762577474264,4.436408626706817,0.0021944791746131287
2013-09-17,105.05999755859375,106.08000183105469,105.04000091552734,106.08000183105469,28901400,IWM,105.03600006103515,104.0529998779297,102.925,103.31800003051758,,,64.9809140130134,0.7143399141290843,4.732281472294755,0.00990099872870065
2013-09-18,106.05000305175781,107.61000061035156,105.26000213623047,107.08999633789062,46237100,IWM,105.45199890136719,104.56699981689454,103.17449989318848,103.4397999572754,,,68.35989543295821,0.9019111165218021,4.799700780109002,0.009521064191198692
2013-09-19,107.36000061035156,107.43000030517578,106.62000274658203,106.9800033569336,34775900,IWM,106.0,105.05400009155274,103.44949989318847,103.55380004882812,,,67.59495794887283,1.0298160530605998,4.552255182058186,-0.0010271078972677872
2013-09-20,107.23999786376953,107.27999877929688,106.55000305175781,106.58999633789062,49522500,IWM,106.35599975585937,105.47399978637695,103.63349952697754,103.63619995117188,,,64.82508540514945,1.0871790069144964,3.9403293860037145,-0.0036456067190587804
2013-09-23,106.72000122070312,106.87000274658203,105.80000305175781,106.5999984741211,47759700,IWM,106.66799926757812,105.73999938964843,103.80499954223633,103.71459991455077,,,64.86484961211204,1.1205298789846267,2.495305882542392,9.383747606817039e-05
2013-09-24,106.45999908447266,107.41999816894531,105.79000091552734,106.66999816894531,45267000,IWM,106.78599853515625,105.9109992980957,103.9794994354248,103.77639984130859,,,65.16167741312,1.1394739295784433,1.6030740731469195,0.0006566575593451862
2013-09-25,106.7699966430664,107.4800033569336,106.33000183105469,106.47000122070312,37106600,IWM,106.66199951171875,106.05699920654297,104.26499938964844,103.84459991455078,,,63.510772504852476,1.1253765040633539,1.371277418740894,-0.0018749128309295537
2013-09-26,106.75,107.47000122070312,106.36000061035156,107.05999755859375,29490600,IWM,106.67799835205078,106.3389991760254,104.56999931335449,103.9165998840332,,,66.22899162064337,1.1485719440292712,2.6340367636201725,0.005541432620702391
2013-09-27,106.38999938964844,107.05000305175781,106.20999908447266,106.58000183105469,30296400,IWM,106.67599945068359,106.51599960327148,104.80049934387208,103.96519989013672,,,62.17126980465526,1.115365613098831,1.6607283186827675,-0.004483427409722851
2013-09-30,105.43000030517578,106.83999633789062,105.23999786376953,106.61000061035156,45771700,IWM,106.6779998779297,106.67299957275391,105.11199951171875,104.01119995117188,,,62.32662278020633,1.0790316027342897,1.4726570545313136,0.00028146724321165273
2013-10-01,106.55999755859375,107.93000030517578,106.44999694824219,107.8499984741211,39344400,IWM,106.91399993896485,106.84999923706054,105.45149955749511,104.07759994506836,,,68.14925597210457,1.1371853375615188,1.6411651999152523,0.011631158959482635
2013-10-02,107.08999633789062,107.75,106.8499984741211,107.41000366210938,30622900,IWM,107.1020004272461,106.88199996948242,105.72449989318848,104.13660003662109,,,64.34879234432144,1.1346887022080097,0.29793065199534835,-0.004079692334138518
2013-10-03,107.20999908447266,107.36000061035156,105.5999984741211,106.30999755859375,57799200,IWM,106.95200042724609,106.81499938964843,105.93449974060059,104.19100006103515,,,55.94847088564833,1.032051948847652,-0.6302378080392333,-0.010241188585897731
2013-10-04,106.33999633789062,107.31999969482422,106.1500015258789,107.0199966430664,25902800,IWM,107.03999938964844,106.85799942016601,106.16599960327149,104.24059997558594,,,59.61320346138446,0.9965153659295396,0.4017943549465062,0.006678573048422232
2013-10-07,105.98999786376953,106.66000366210938,105.72000122070312,105.7699966430664,32924200,IWM,106.8719985961914,106.77499923706054,106.25749931335449,104.27359985351562,,,51.491393017387246,0.8576019136041992,-0.784723321733316,-0.011680060168278716
2013-10-08,105.83999633789062,106.02999877929688,103.91999816894531,104.05999755859375,61365000,IWM,106.11399841308594,106.5139991760254,106.21249923706054,104.28699981689454,,,42.88392422025229,0.602583163150868,-2.508169009788735,-0.016167147005244353
2013-10-09,104.30000305175781,104.36000061035156,103.0,103.63999938964844,52604900,IWM,105.35999755859375,106.23099899291992,106.14399909973145,104.29019973754883,,,41.068068669438105,0.3624109758068812,-2.7306077264772233,-0.0040361154987421655
2013-10-10,105.01000213623047,106.30999755859375,104.91999816894531,106.13999938964844,53157800,IWM,105.32599792480468,106.1389991760254,106.23899917602539,104.33979965209961,,,53.64923671857639,0.36954204297832405,-0.8667780047443995,0.024121960775018048
2013-10-11,105.83999633789062,107.7300033569336,105.83000183105469,107.68000030517578,43197100,IWM,105.45799865722657,106.2489990234375,106.38249931335449,104.39199966430664,,,59.39926335215006,0.49376683196692284,1.021543899520421,0.014509147582278281
2013-10-14,107.05999755859375,108.3499984741211,106.93000030517578,108.22000122070312,38774800,IWM,105.9479995727539,106.40999908447266,106.54149932861328,104.45319961547851,,,61.216127027864474,0.6285439695132595,1.487710767132721,0.005014867329094841
2013-10-15,107.98999786376953,108.2300033569336,106.91999816894531,107.16000366210938,42263500,IWM,106.56800079345703,106.34099960327148,106.59549942016602,104.48599975585938,,,55.92565346604958,0.6424174889051812,-0.6438921131314719,-0.009794839647358722
2013-10-16,107.91000366210938,108.5999984741211,107.63999938964844,108.48999786376953,34333600,IWM,107.53800048828126,106.4489990234375,106.66549949645996,104.56659973144531,,,60.5343444178811,0.752062461907002,0.9954781297132117,0.012411292984403133
2013-10-17,108.0,109.45999908447266,107.97000122070312,109.44000244140625,38967200,IWM,108.19800109863282,106.76199951171876,106.78849945068359,104.68099975585938,,,63.47248433676488,0.9051799715984572,2.860019017715476,0.008756609792080816
2013-10-18,110.22000122070312,110.7699966430664,109.83000183105469,110.69000244140625,39496400,IWM,108.80000152587891,107.12900009155274,106.99349975585938,104.81179977416993,,,66.95815564635888,1.11454349091116,3.3155711603516864,0.011421783370931804
2013-10-21,110.8499984741211,111.08000183105469,110.2699966430664,110.47000122070312,29198900,IWM,109.2500015258789,107.5990005493164,107.18699989318847,104.94039978027344,,,65.76860029182,1.2483234329842645,4.254552843035448,-0.0019875437334061496
2013-10-22,110.94999694824219,111.48999786376953,110.37000274658203,110.76000213623047,38112600,IWM,109.97000122070312,108.26900100708008,107.39150009155273,105.06379989624024,,,66.61066961257661,1.3620448460125658,6.049119220308406,0.0026251553573168884
2013-10-23,110.23999786376953,110.55000305175781,109.7699966430664,110.38999938964844,32275300,IWM,110.35000152587891,108.94400100708008,107.5875,105.18259994506836,,,64.4328554008738,1.4061050519796225,6.114684334922612,-0.003340580890626388
2013-10-24,110.47000122070312,111.26000213623047,110.33000183105469,110.9800033569336,24711800,IWM,110.65800170898437,109.4280014038086,107.78350028991699,105.32139999389648,,,66.32361849314667,1.4716670107175247,4.36114959531831,0.005344722987112194
2013-10-25,111.23999786376953,111.44999694824219,110.56999969482422,111.08000183105469,21321900,IWM,110.73600158691406,109.76800155639648,108.008500289917,105.50080001831054,,,66.64724416455978,1.5142391699353084,3.0608583631913175,0.0009010494782513145
2013-10-28,111.12999725341797,111.29000091552734,110.45999908447266,111.02999877929688,22512200,IWM,110.8480010986328,110.04900131225585,108.22950019836426,105.68779998779297,,,66.30412426354843,1.5263482914621846,2.5308453476428516,-0.00045015350138244425
2013-10-29,111.33000183105469,111.62000274658203,110.52999877929688,111.3499984741211,30026900,IWM,110.96600036621093,110.46800079345704,108.40450019836426,105.90179992675782,,,67.45873574060923,1.5439682535964323,3.762905136442833,0.002882101218971478
2013-10-30,111.4000015258789,111.4800033569336,109.5199966430664,109.83000183105469,46076600,IWM,110.85400085449218,110.60200119018555,108.52550010681152,106.05639999389649,,,57.39792335647119,1.4189246939573223,1.2200709687198303,-0.013650621139610242
2013-10-31,109.7699966430664,110.18000030517578,108.88999938964844,109.19000244140625,47370000,IWM,110.49600067138672,110.57700119018554,108.66950035095215,106.21059997558594,,,53.76217907230662,1.2537319287529272,-0.22895869073192437,-0.0058271818171588
2013-11-01,109.41000366210938,109.62999725341797,107.91999816894531,108.72000122070312,117030400,IWM,110.02400054931641,110.38000106811523,108.75450057983399,106.32679992675781,,,51.19740447352628,1.0725268793913756,-1.811995215768987,-0.0043044345653837635
2013-11-04,109.23999786376953,110.1500015258789,108.83000183105469,109.97000122070312,31960000,IWM,109.81200103759765,110.33000106811524,108.96450080871583,106.46279998779296,,,57.064041438476174,1.0180496825480816,-0.4546694502590123,0.011497424447802329
2013-11-05,109.55000305175781,109.93000030517578,108.86000061035156,109.58999633789062,26643500,IWM,109.46000061035156,110.21300048828125,109.24100074768066,106.59099990844726,,,54.903272286188965,0.9334526324602024,-1.0676209849779104,-0.0034555322232819874
2013-11-06,110.3499984741211,110.37000274658203,108.91000366210938,109.12000274658203,31773400,IWM,109.31800079345703,110.08600082397462,109.51500091552734,106.75819992065429,,,52.26716991180559,0.8190428892674788,-1.1638531993220522,-0.004288654138280057
2013-11-07,109.62000274658203,109.80999755859375,107.13999938964844,107.27999877929688,60459700,IWM,108.93600006103516,109.71600036621093,109.57200088500977,106.88459991455078,,,43.46794096073904,0.5732908607231622,-3.4489230236184096,-0.016862206020635262
2013-11-08,107.44000244140625,109.45999908447266,107.38999938964844,109.2300033569336,48147500,IWM,109.03800048828126,109.53100051879883,109.64950103759766,107.02979995727539,,,52.5793349765735,0.5297727891597646,-1.6936724501195957,0.018176776657579774
2013-11-11,109.04000091552734,109.5999984741211,108.63999938964844,109.37999725341797,19897700,IWM,108.91999969482421,109.36600036621094,109.7075008392334,107.2097999572754,,,53.20410533739731,0.501605462279386,-1.5085039013633237,0.0013731931875369252
2013-11-12,109.06999969482422,109.51000213623047,108.66999816894531,109.47000122070312,28075100,IWM,108.89600067138672,109.17800064086914,109.82300071716308,107.37800003051758,,,53.599154749047365,0.48100054587700924,-1.7173629601297757,0.0008228558195757518
2013-11-13,108.66000366210938,110.55000305175781,108.62000274658203,110.5199966430664,36465900,IWM,109.17599945068359,109.24700012207032,109.92450065612793,107.54940002441407,,,58.048550832785416,0.5431359237459787,0.6243167145942964,0.009591627027082827
2013-11-14,110.47000122070312,110.5999984741211,109.73999786376953,110.41000366210938,33226800,IWM,109.8020004272461,109.36900024414062,109.97300071716309,107.71540008544922,,,57.427315792741126,0.576853535575566,1.10497344464975,-0.000995231490209525
2013-11-15,110.5999984741211,110.98999786376953,110.16000366210938,110.83000183105469,27518500,IWM,110.12200012207032,109.58000030517579,109.98000068664551,107.88420013427735,,,59.221879476708786,0.6302007658926669,1.9038171753962183,0.003803986550264371
2013-11-18,111.31999969482422,111.41999816894531,109.75,110.05000305175781,35509600,IWM,110.25600128173828,109.58800048828125,109.95900077819825,108.00640014648438,,,54.61730680092589,0.6025931290075306,0.07269589171847791,-0.007037794517822715
2013-11-19,110.11000061035156,110.69000244140625,108.98999786376953,109.37000274658203,36081300,IWM,110.23600158691406,109.5660011291504,109.88950080871582,108.09460021972656,105.40130012512208,,50.901623838781454,0.5198510173141955,-0.20114618797106035,-0.00617901214283445
2013-11-20,109.93000030517578,110.19999694824219,108.8499984741211,109.33000183105469,43376700,IWM,109.99800262451171,109.58700103759766,109.83650093078613,108.18100021362305,105.50880012512206,,50.68319105143081,0.4459093921868771,0.19207818618457845,-0.00036573936657957606
2013-11-21,109.80999755859375,111.36000061035156,109.68000030517578,111.30000305175781,45585000,IWM,110.1760025024414,109.98900146484375,109.85250091552734,108.32220031738281,105.6410001373291,,59.82656367966691,0.5400474255228573,3.6118635779295674,0.018018852901396043
2013-11-22,111.29000091552734,111.97000122070312,111.0999984741211,111.8499984741211,28786400,IWM,110.38000183105468,110.2510009765625,109.89100074768066,108.46300033569337,105.77670013427735,,61.947704839415906,0.6515221870370311,2.342418554251203,0.004941558016916758
2013-11-25,112.12999725341797,112.27999877929688,111.62999725341797,111.98999786376953,22968600,IWM,110.76800079345703,110.51200103759766,109.93900070190429,108.60200027465821,105.89990013122559,,62.49060799403774,0.742603251362965,2.330565818499705,0.001251670912457259
2013-11-26,111.98999786376953,113.0199966430664,111.9000015258789,112.81999969482422,30760700,IWM,111.45800018310547,110.84700088500976,110.01250076293945,108.7368002319336,106.02740013122559,,65.62214716245622,0.8717113167581516,2.9693303343226116,0.007411392507251868
2013-11-27,112.83999633789062,113.56999969482422,112.63999938964844,113.44999694824219,29099600,IWM,112.28199920654296,111.14000091552734,110.19350051879883,108.86400024414063,106.151900100708,,67.81834039649462,1.0131865185027351,2.5826358607241717,0.0055840919617276
2013-11-29,113.94000244140625,114.16000366210938,113.44999694824219,113.51000213623047,15675500,IWM,112.7239990234375,111.45000076293945,110.40950050354004,108.99460021972656,106.27420013427735,,68.02784738123843,1.117269366563761,2.7310355173816236,0.000528913085962035
2013-12-02,113.69999694824219,113.76000213623047,112.05999755859375,112.37000274658203,43155200,IWM,112.82799987792968,111.60400085449218,110.59200057983398,109.11020034790039,106.37320014953613,,60.031855603169916,1.0951432208098453,1.3704733272992522,-0.010043162436736197
2013-12-03,112.12999725341797,112.5999984741211,111.2699966430664,111.83000183105469,36930700,IWM,112.79600067138672,111.78200073242188,110.68500061035157,109.21480041503906,106.46470016479492,,56.635973968007335,1.0222506606949366,1.5917005724331281,-0.0048055611135399134
2013-12-04,111.30999755859375,112.41999816894531,110.37000274658203,111.52999877929688,40609500,IWM,112.53800048828126,111.99800033569336,110.78200073242188,109.31200042724609,106.54420013427735,,54.78191374701859,0.9295596574937974,1.9366951101552419,-0.002682670543196819
2013-12-05,111.48999786376953,112.0199966430664,111.1500015258789,111.61000061035156,37926700,IWM,112.17000122070313,112.22600021362305,110.90650062561035,109.41480041503907,106.62970016479493,,55.203065580402566,0.8527271411383595,2.042826598717365,0.0007173122203023574
2013-12-06,112.62000274658203,113.0999984741211,112.19000244140625,112.4800033569336,36471900,IWM,111.96400146484375,112.34400024414063,111.16650085449218,109.52320053100586,106.71990020751953,,59.60880310636381,0.8522149654745306,1.0490756311868856,0.007795025014105672
2013-12-09,112.62999725341797,112.88999938964844,111.88999938964844,112.44999694824219,31236500,IWM,111.98000030517578,112.40400009155273,111.32750053405762,109.6406004333496,106.80290016174317,,59.391845328400606,0.8397081631588463,0.5335691333075424,-0.0002667710508168497
2013-12-10,112.2300033569336,112.58000183105469,111.23999786376953,111.43000030517578,34938800,IWM,111.9,112.34800033569336,111.43000068664551,109.73700042724609,106.87410018920899,,52.40889104794246,0.7389728090411438,-0.5025554671633065,-0.009070668481528599
2013-12-11,111.52999877929688,111.55000305175781,109.31999969482422,109.5999984741211,47181600,IWM,111.51399993896484,112.02600021362305,111.4365005493164,109.7720004272461,106.92480018615723,,42.70713623036886,0.505644703946956,-2.9379573590627706,-0.01642288276086168
2013-12-12,109.69999694824219,110.25,109.36000061035156,109.83999633789062,37706200,IWM,111.15999908447266,111.6650001525879,111.40250053405762,109.82060028076172,106.9786001586914,,44.1668836907682,0.3362205799266036,-3.286599354252026,0.0021897615612302967
2013-12-13,110.05000305175781,110.52999877929688,109.41999816894531,110.19999694824219,32980300,IWM,110.70399780273438,111.33399963378906,111.39200019836426,109.89840026855468,107.04470016479492,,46.374038687369946,0.22836730546660533,-3.0036345550380523,0.003277500203515249
2013-12-16,110.62000274658203,111.56999969482422,110.1500015258789,111.51000213623047,33991200,IWM,110.51599884033203,111.24799957275391,111.42600021362304,109.98820037841797,107.11440017700195,,53.567207160120326,0.24576623870109415,-0.7712318122825518,0.011887524721108322
2013-12-17,111.44999694824219,111.54000091552734,110.62000274658203,111.3499984741211,32399800,IWM,110.4999984741211,111.19999923706055,111.49099998474121,110.09980041503906,107.18670013427734,,52.63847595334311,0.2438333017940124,-0.43107621330156687,-0.0014348817060724217
2013-12-18,111.52999877929688,112.9000015258789,110.36000061035156,112.87999725341797,52979000,IWM,111.15599822998047,111.33499908447266,111.666499710083,110.27620040893555,107.28160011291504,,59.81341171481761,0.36159135012361787,1.1959589891646778,0.01374044724080048
2013-12-19,112.72000122070312,112.8499984741211,111.88999938964844,112.04000091552734,32871100,IWM,111.59599914550782,111.37799911499023,111.80199966430663,110.44420043945313,107.36720008850098,,54.896338048561525,0.382722975278071,0.3837917722795989,-0.0074414985677649925
2013-12-20,112.0999984741211,114.22000122070312,112.08999633789062,113.93000030517578,48770500,IWM,112.34199981689453,111.52299880981445,111.93349952697754,110.60000045776367,107.46990005493164,,62.388364659307285,0.5456867585444911,1.2727086319302983,0.01686896978047514
2013-12-23,114.18000030517578,114.81999969482422,113.94999694824219,114.77999877929688,37049100,IWM,112.99599914550781,111.75599899291993,112.07999954223632,110.7420004272461,107.56700004577637,,65.18893200574574,0.7349524298820427,2.029971994977016,0.007460708082544176
2013-12-24,114.91000366210938,115.44000244140625,114.87000274658203,115.22000122070312,17371200,IWM,113.76999969482422,112.13499908447265,112.241499710083,110.8820004272461,107.6676000213623,,66.57632539894539,0.9099618836076075,3.2893602459416944,0.003833441767605361
2013-12-26,115.62999725341797,115.97000122070312,115.0999984741211,115.2300033569336,19670000,IWM,114.24000091552735,112.6979995727539,112.36199989318848,111.04340042114258,107.76470008850097,,66.60890421581519,1.0375055076946609,4.88588450819804,8.680902729119033e-05
2013-12-27,115.47000122070312,115.73999786376953,114.77999877929688,115.16000366210938,20069700,IWM,114.86400146484375,113.23000030517578,112.44750022888184,111.17680053710937,107.87170013427735,,66.1231431886138,1.1200254026749406,4.619665817160069,-0.0006074780246894118
