High,Low,Open,Close,SMA Buy Signal,SMA Sell Signal,SMA Position,Daily SMA Strategy Return
43.692501068115234,42.720001220703125,42.877498626708984,43.560001373291016,False,False,cash,0.0
45.3224983215332,43.73249816894531,44.182498931884766,45.23500061035156,False,False,cash,0.0
45.70000076293945,44.42499923706055,45.665000915527344,44.88750076293945,False,False,cash,0.0
45.08250045776367,44.25749969482422,45.0724983215332,44.64500045776367,False,False,cash,0.0
46.23500061035156,45.3025016784668,46.1150016784668,46.20500183105469,False,False,cash,0.0
45.59749984741211,44.067501068115234,45.23749923706055,44.17250061035156,False,False,cash,0.0
43.69499969482422,42.60499954223633,42.939998626708984,43.68000030517578,False,False,cash,0.0
43.622501373291016,42.07500076293945,43.372501373291016,42.122501373291016,False,False,cash,0.0
42.522499084472656,40.83250045776367,41.25,42.400001525878906,False,False,cash,0.0
42.9474983215332,41.75,42.915000915527344,42.157501220703125,False,False,cash,0.0
42.97999954223633,42.255001068115234,42.599998474121094,42.275001525878906,False,False,cash,0.0
43.14250183105469,42.38750076293945,42.622501373291016,42.73749923706055,False,False,cash,0.0
42.27000045776367,41.31999969482422,42.25,41.369998931884766,False,False,cash,0.0
42.087501525878906,40.682498931884766,41.36249923706055,40.98500061035156,False,False,cash,0.0
41.88249969482422,41.09749984741211,41.345001220703125,41.51750183105469,False,False,cash,0.0
41.86249923706055,39.772499084472656,41.5,40.22249984741211,False,False,cash,0.0
40.52750015258789,38.82500076293945,40.099998474121094,39.20750045776367,False,False,cash,0.0
39.540000915527344,37.407501220703125,39.21500015258789,37.682498931884766,False,False,cash,0.0
37.88750076293945,36.647499084472656,37.037498474121094,36.70750045776367,False,False,cash,0.0
39.307498931884766,36.68000030517578,37.07500076293945,39.29249954223633,False,False,cash,0.0
39.192501068115234,37.51750183105469,38.959999084472656,39.037498474121094,False,False,cash,0.0
39.630001068115234,38.63750076293945,39.375,39.057498931884766,False,False,cash,0.0
39.84000015258789,39.119998931884766,39.63249969482422,39.435001373291016,False,False,cash,0.0
39.712501525878906,38.557498931884766,38.72249984741211,39.47999954223633,False,False,cash,0.0
36.43000030517578,35.5,35.994998931884766,35.54750061035156,False,False,cash,0.0
37.13750076293945,35.95000076293945,36.13249969482422,37.064998626708984,False,False,cash,0.0
37.20750045776367,36.474998474121094,37.17499923706055,36.98249816894531,False,False,cash,0.0
37.95500183105469,37.130001068115234,37.38999938964844,37.6875,False,False,cash,0.0
38.63249969482422,37.407501220703125,37.8224983215332,38.32749938964844,False,False,cash,0.0
38.49250030517578,37.71500015258789,38.125,38.45000076293945,False,False,cash,0.0
38.42499923706055,37.877498626708984,38.220001220703125,38.0724983215332,False,False,cash,0.0
37.817501068115234,37.30500030517578,37.712501525878906,37.5,False,False,cash,0.0
38.34749984741211,37.51250076293945,37.567501068115234,38.26750183105469,True,False,stock,0.020466715494791732
38.970001220703125,38.25,38.27000045776367,38.73500061035156,False,False,stock,0.01221660042928363
39.415000915527344,38.314998626708984,38.54999923706055,38.96500015258789,False,False,stock,0.005937770455975322
39.470001220703125,38.994998931884766,39.375,39.20500183105469,False,False,stock,0.006159416849145227
39.182498931884766,38.154998779296875,39.102500915527344,38.32500076293945,False,False,stock,-0.022446142762788446
38.78499984741211,37.92499923706055,38.537498474121094,38.47999954223633,False,False,stock,0.004044325537150728
38.619998931884766,37.935001373291016,38.52750015258789,38.17499923706055,False,False,stock,-0.00792620345125028
39.532501220703125,38.58000183105469,38.869998931884766,39.439998626708984,False,False,stock,0.03313685435310676
39.08250045776367,38.415000915527344,38.9474983215332,39.07500076293945,False,False,stock,-0.009254510052704501
39.532501220703125,38.52750015258789,39.0625,38.66999816894531,False,False,stock,-0.010364749483978586
41.537498474121094,40.057498931884766,40.8125,41.3125,False,False,stock,0.06833467691179762
42.25,41.13999938964844,41.52750015258789,41.61000061035156,False,False,stock,0.007201225061459926
42.244998931884766,41.48249816894531,41.7400016784668,41.630001068115234,False,False,stock,0.00048066468325647094
42.915000915527344,41.81999969482422,41.852500915527344,42.8125,False,False,stock,0.02840497001068898
43.77000045776367,43.087501525878906,43.21500015258789,43.54499816894531,False,False,stock,0.017109446281934337
43.89250183105469,43.212501525878906,43.662498474121094,43.560001373291016,False,False,stock,0.0003445448381349525
43.48500061035156,42.584999084472656,43.099998474121094,42.73500061035156,False,False,stock,-0.01893941085698192
42.665000915527344,42.10499954223633,42.247501373291016,42.602500915527344,False,False,stock,-0.003100495915100643
42.8025016784668,42.3125,42.76250076293945,42.35749816894531,False,False,stock,-0.0057509005649181155
42.75,42.42499923706055,42.525001525878906,42.72249984741211,False,False,stock,0.008617168016179066
43.119998931884766,42.47999954223633,42.84749984741211,42.54499816894531,False,False,stock,-0.004154758712640039
42.814998626708984,42.345001220703125,42.4275016784668,42.70000076293945,False,False,stock,0.0036432624436515404
42.92499923706055,42.4375,42.8125,42.60499954223633,False,False,stock,-0.0022248529041146714
42.86000061035156,42.372501373291016,42.4275016784668,42.73249816894531,False,False,stock,0.002992574300642481
43.33000183105469,42.747501373291016,42.79750061035156,43.00749969482422,False,False,stock,0.006435418888726563
43.092498779296875,42.57500076293945,42.95000076293945,42.76499938964844,False,False,stock,-0.005638558551334882
43.25,42.845001220703125,42.89500045776367,43.24250030517578,False,False,stock,0.011165694431014783
43.967498779296875,43.48749923706055,43.540000915527344,43.557498931884766,False,False,stock,0.0072844683930379794
43.82500076293945,43.29249954223633,43.4275016784668,43.58250045776367,False,False,stock,0.0005739890143372506
43.75,43.182498931884766,43.3025016784668,43.717498779296875,False,False,stock,0.0030975350224347054
43.727500915527344,43.22999954223633,43.58000183105469,43.287498474121094,False,False,stock,-0.009835885336134886
43.787498474121094,43.22249984741211,43.56999969482422,43.74250030517578,False,False,stock,0.010511160198520164
44.4375,43.49250030517578,43.92250061035156,43.962501525878906,False,False,stock,0.00502946148867256
44.0,43.6349983215332,43.98500061035156,43.88249969482422,False,False,stock,-0.0018197743139706235
43.872501373291016,43.48500061035156,43.66749954223633,43.630001068115234,False,False,stock,-0.005753970910156836
43.61000061035156,43.005001068115234,43.467498779296875,43.125,False,False,stock,-0.01157462882769189
43.26750183105469,42.375,42.58000183105469,43.227500915527344,False,False,stock,0.0023768328238225056
44.779998779296875,43.837501525878906,43.872501373291016,44.724998474121094,False,False,stock,0.03464224225036916
45.66749954223633,44.842498779296875,45.0,45.227500915527344,False,False,stock,0.011235381968699443
45.82500076293945,45.22999954223633,45.5625,45.4275016784668,False,False,stock,0.004422105110627239
46.025001525878906,45.63999938964844,45.974998474121094,45.932498931884766,False,False,stock,0.011116553514043392
46.83250045776367,45.935001373291016,46.212501525878906,46.529998779296875,False,False,stock,0.013008215562104963
47.09749984741211,46.4474983215332,46.45000076293945,47.005001068115234,False,False,stock,0.010208517113258653
47.247501373291016,46.47999954223633,47.087501525878906,46.63249969482422,False,False,stock,-0.007924717898659783
47.372501373291016,46.182498931884766,46.557498931884766,47.040000915527344,False,False,stock,0.008738566951588034
49.08250045776367,47.45249938964844,47.505001068115234,48.772499084472656,False,False,stock,0.03683031750055599
49.42250061035156,47.69499969482422,48.834999084472656,47.76250076293945,False,False,stock,-0.020708356973546005
47.994998931884766,46.650001525878906,47.877498626708984,47.185001373291016,False,False,stock,-0.012091062662626273
48.220001220703125,46.14500045776367,47.915000915527344,46.6974983215332,False,False,stock,-0.010331737576970035
47.439998626708984,46.63750076293945,47.1875,47.11750030517578,False,False,stock,0.008994100299563712
47.38999938964844,46.88249969482422,47.23749923706055,47.18000030517578,False,False,stock,0.0013264710478100294
47.52000045776367,47.1349983215332,47.45750045776367,47.48749923706055,False,False,stock,0.006517569518774025
47.91999816894531,47.095001220703125,47.90999984741211,47.810001373291016,False,False,stock,0.006791305952341675
48.6150016784668,47.76250076293945,47.772499084472656,48.505001068115234,False,False,stock,0.014536701001068852
49.125,48.287498474121094,48.3125,48.837501525878906,False,False,stock,0.00685497269233637
49.092498779296875,48.28499984741211,48.6974983215332,48.92250061035156,False,False,stock,0.0017404470297812669
49.275001525878906,48.98249816894531,49.11249923706055,49.25,False,False,stock,0.006694248772294742
50.057498931884766,49.084999084472656,49.10499954223633,50.025001525878906,False,False,stock,0.01573607159144985
50.712501525878906,49.807498931884766,50.08000183105469,49.875,False,False,stock,-0.002998531160489981
50.185001373291016,49.54499816894531,49.66999816894531,50.154998779296875,False,False,stock,0.0056140106124686895
50.25,49.61000061035156,50.212501525878906,49.73749923706055,False,False,stock,-0.008324186071133277
50.03499984741211,49.0525016784668,49.79999923706055,49.717498779296875,False,False,stock,-0.00040212029294728335
49.962501525878906,49.502498626708984,49.64500045776367,49.807498931884766,False,False,stock,0.0018102309005409989
50.342498779296875,49.63999938964844,49.8650016784668,49.8125,False,False,stock,0.00010040793499932477
50.845001220703125,49.65250015258789,49.8849983215332,50.782501220703125,False,False,stock,0.01947304834535757
51.037498474121094,50.630001068115234,50.779998779296875,50.96500015258789,False,False,stock,0.0035937365725964288
51.23500061035156,50.584999084472656,50.70750045776367,51.13249969482422,False,False,stock,0.0032865602224043666
51.9375,50.974998474121094,51.10749816894531,51.869998931884766,False,False,stock,0.014423297148822956
52.119998931884766,51.76250076293945,51.84000015258789,51.790000915527344,False,False,stock,-0.0015422791209707132
51.939998626708984,51.279998779296875,51.70750045776367,51.31999969482422,False,False,stock,-0.009075134435114762
51.25,50.529998779296875,51.224998474121094,51.07500076293945,False,False,stock,-0.004773946479767366
51.49250030517578,50.96500015258789,51.099998474121094,51.15250015258789,False,False,stock,0.0015173644344743664
50.849998474121094,49.77750015258789,50.76499938964844,50.16749954223633,False,False,stock,-0.019256157712981836
53.82749938964844,52.307498931884766,52.470001220703125,52.630001068115234,False,False,stock,0.04908559422631198
53.162498474121094,52.032501220703125,52.459999084472656,52.287498474121094,False,False,stock,-0.006507744386150871
52.959999084472656,52.557498931884766,52.72249984741211,52.9375,False,False,stock,0.012431298969114213
52.209999084472656,50.875,51.0724983215332,52.119998931884766,False,False,stock,-0.015442759256013905
51.85499954223633,50.20750045776367,51.470001220703125,50.71500015258789,False,False,stock,-0.026956999387760083
51.334999084472656,50.4375,50.474998474121094,50.724998474121094,False,False,stock,0.00019714722474861723
50.41999816894531,49.165000915527344,50.099998474121094,50.18000030517578,False,True,cash,0.0
49.712501525878906,48.192501068115234,49.35499954223633,49.29499816894531,False,False,cash,0.0
47.369998931884766,45.712501525878906,46.9275016784668,46.43000030517578,False,False,cash,0.0
47.42499923706055,46.352500915527344,46.602500915527344,47.165000915527344,False,False,cash,0.0
47.9375,46.505001068115234,46.567501068115234,47.72999954223633,False,False,cash,0.0
48.11750030517578,47.209999084472656,47.477500915527344,47.52000045776367,False,False,cash,0.0
47.724998474121094,46.689998626708984,46.73249816894531,47.25,False,False,cash,0.0
46.087501525878906,45.06999969482422,45.880001068115234,45.772499084472656,False,False,cash,0.0
47.0,46.17499923706055,46.30500030517578,46.650001525878906,False,False,cash,0.0
46.4275016784668,45.63750076293945,46.165000915527344,45.69499969482422,False,False,cash,0.0
45.1349983215332,44.45249938964844,44.95000076293945,44.915000915527344,False,False,cash,0.0
45.53499984741211,44.654998779296875,45.04999923706055,44.74250030517578,False,False,cash,0.0
45.147499084472656,44.477500915527344,44.72999954223633,44.557498931884766,False,False,cash,0.0
44.837501525878906,44.0,44.10499954223633,44.345001220703125,False,False,cash,0.0
44.807498931884766,44.16749954223633,44.48749923706055,44.57500076293945,False,False,cash,0.0
44.497501373291016,43.747501373291016,44.057498931884766,43.76750183105469,False,False,cash,0.0
44.47999954223633,42.567501068115234,43.900001525878906,43.32500076293945,False,False,cash,0.0
44.95750045776367,43.630001068115234,43.86000061035156,44.90999984741211,False,False,cash,0.0
46.247501373291016,45.28499984741211,46.06999969482422,45.6349983215332,False,False,cash,0.0
46.36750030517578,45.537498474121094,45.77000045776367,46.30500030517578,False,False,cash,0.0
47.97999954223633,46.442501068115234,46.627498626708984,47.537498474121094,True,False,stock,0.026616956285983484
48.842498779296875,47.904998779296875,47.95249938964844,48.14500045776367,False,False,stock,0.012779426834445218
49.0,48.400001525878906,48.71500015258789,48.70249938964844,False,False,stock,0.011579580986271765
48.99250030517578,48.34749984741211,48.48749923706055,48.54750061035156,False,False,stock,-0.0031825631382240704
49.1974983215332,48.400001525878906,48.67499923706055,48.537498474121094,False,False,stock,-0.0002060278305725527
48.397499084472656,47.57500076293945,47.88750076293945,48.185001373291016,False,False,stock,-0.007262366457101654
48.7400016784668,48.04249954223633,48.224998474121094,48.47249984741211,False,False,stock,0.005966555275029206
50.0724983215332,48.8025016784668,49.01250076293945,49.61249923706055,False,False,stock,0.023518477347714173
49.970001220703125,49.32749938964844,49.91999816894531,49.467498779296875,False,False,stock,-0.002922659813423767
50.15250015258789,49.50749969482422,50.092498779296875,49.8650016784668,False,False,stock,0.008035637721312883
50.212501525878906,49.537498474121094,49.70000076293945,49.69499969482422,False,False,stock,-0.003409244518605692
50.040000915527344,49.54249954223633,49.6349983215332,49.64500045776367,False,False,stock,-0.0010061220921137037
49.814998626708984,48.8224983215332,49.60749816894531,48.89250183105469,False,False,stock,-0.015157591293592287
50.247501373291016,49.337501525878906,49.442501068115234,49.95000076293945,False,False,stock,0.021629061559150564
50.39250183105469,49.89250183105469,50.0724983215332,49.935001373291016,False,False,stock,-0.00030028807646320654
49.875,49.26250076293945,49.66999816894531,49.47999954223633,False,False,stock,-0.009111881817190803
51.122501373291016,50.162498474121094,50.79249954223633,50.38750076293945,False,False,stock,0.018340768575158872
50.782501220703125,50.34000015258789,50.352500915527344,50.682498931884766,False,False,stock,0.005854590215403022
51.11000061035156,50.67250061035156,50.81999969482422,51.102500915527344,False,False,stock,0.008286923346203734
51.27000045776367,50.724998474121094,50.837501525878906,51.057498931884766,False,False,stock,-0.0008806219428862949
50.349998474121094,49.602500915527344,50.20249938964844,50.005001068115234,False,False,stock,-0.02061397220364547
50.377498626708984,49.70249938964844,49.79999923706055,50.310001373291016,False,False,stock,0.00609939603361509
50.932498931884766,50.38999938964844,50.462501525878906,50.807498931884766,False,False,stock,0.009888641324066194
51.09749984741211,50.4275016784668,50.82749938964844,50.4375,False,False,stock,-0.007282368541321138
51.0,50.54999923706055,50.61249923706055,50.82500076293945,False,False,stock,0.007682790838948295
51.467498779296875,51.0,51.022499084472656,51.3025016784668,False,False,stock,0.009395000656360564
51.52750015258789,50.875,51.147499084472656,51.125,False,False,stock,-0.0034599029805461035
51.272499084472656,50.817501068115234,51.01250076293945,50.837501525878906,False,False,stock,-0.0056234420365983695
51.470001220703125,50.92499923706055,51.0,51.415000915527344,False,False,stock,0.011359712265844868
51.625,50.59000015258789,51.4474983215332,50.647499084472656,False,False,stock,-0.01492758567320962
51.807498931884766,50.90250015258789,50.912498474121094,51.80500030517578,False,False,stock,0.022854064694736165
52.227500915527344,51.8224983215332,52.1150016784668,52.209999084472656,False,False,stock,0.00781775459726064
52.287498474121094,51.79249954223633,51.91749954223633,52.16749954223633,False,False,stock,-0.0008140115491587219
52.310001373291016,51.682498931884766,52.22249984741211,51.755001068115234,False,False,stock,-0.007907192749139202
52.432498931884766,51.78499984741211,51.869998931884766,51.935001373291016,False,False,stock,0.0034779306629495466
52.65999984741211,52.11000061035156,52.1150016784668,52.41999816894531,False,False,stock,0.009338534376235108
52.540000915527344,51.82749938964844,52.189998626708984,52.19499969482422,False,False,stock,-0.004292225905768721
55.342498779296875,52.82500076293945,54.10499954223633,53.2599983215332,False,False,stock,0.020404227089488636
54.50749969482422,51.685001373291016,53.474998474121094,52.10749816894531,False,False,stock,-0.02163913234901349
51.60749816894531,50.407501220703125,51.38249969482422,51.005001068115234,False,False,stock,-0.021158127708521213
49.662498474121094,48.14500045776367,49.497501373291016,48.334999084472656,False,True,cash,0.0
49.51750183105469,48.5099983215332,49.07749938964844,49.25,False,False,cash,0.0
49.88999938964844,48.45500183105469,48.852500915527344,49.7599983215332,False,False,cash,0.0
50.88249969482422,49.84749984741211,50.04999923706055,50.85749816894531,False,False,cash,0.0
50.689998626708984,49.8224983215332,50.32500076293945,50.247501373291016,False,False,cash,0.0
50.51250076293945,49.787498474121094,49.904998779296875,50.119998931884766,False,False,cash,0.0
53.03499984741211,50.119998931884766,50.255001068115234,52.24250030517578,False,False,cash,0.0
51.61000061035156,50.647499084472656,50.790000915527344,50.6875,False,False,cash,0.0
51.28499984741211,49.91749954223633,50.8650016784668,50.435001373291016,False,False,cash,0.0
51.790000915527344,50.959999084472656,51.06999969482422,51.625,True,False,stock,0.023594698013415183
53.182498931884766,52.50749969482422,52.654998779296875,52.587501525878906,False,False,stock,0.01864409735358663
53.337501525878906,52.58000183105469,52.720001220703125,52.59000015258789,False,False,stock,4.75136988160596e-05
53.412498474121094,52.900001525878906,53.247501373291016,53.15999984741211,False,False,stock,0.010838556629975127
53.61000061035156,52.6875,53.29750061035156,53.1150016784668,False,False,stock,-0.0008464666868787107
53.01250076293945,50.25,52.35749816894531,50.65999984741211,False,False,stock,-0.046220498041515845
51.79750061035156,51.26499938964844,51.46500015258789,51.622501373291016,False,False,stock,0.018999240599643974
52.13750076293945,50.88249969482422,51.96500015258789,51.040000915527344,False,False,stock,-0.0112838479784525
51.43000030517578,50.83000183105469,51.025001525878906,51.38249969482422,False,False,stock,0.006710399160527514
52.33000183105469,51.665000915527344,52.125,52.252498626708984,False,True,cash,0.0
52.61249923706055,51.79999923706055,52.540000915527344,52.185001373291016,False,False,cash,0.0
51.744998931884766,51.05500030517578,51.60749816894531,51.42499923706055,False,False,cash,0.0
52.369998931884766,51.83000183105469,52.09749984741211,52.29750061035156,True,False,stock,0.016966482960338647
53.49250030517578,52.877498626708984,53.0,53.31999969482422,False,False,stock,0.019551586070831517
53.60499954223633,53.127498626708984,53.51250076293945,53.314998626708984,False,False,stock,-9.379347606630617e-05
54.11000061035156,52.76750183105469,53.709999084472656,53.54249954223633,False,False,stock,0.004267109094763688
54.19499969482422,52.9275016784668,53.46500015258789,54.17499923706055,False,False,stock,0.011813040112654383
55.9275016784668,54.432498931884766,54.51750183105469,55.897499084472656,False,False,stock,0.031795106076047075
56.60499954223633,55.71500015258789,56.20000076293945,55.772499084472656,False,False,stock,-0.0022362360042459395
55.1974983215332,54.255001068115234,55.0,54.6875,False,False,stock,-0.019454015908975553
55.032501220703125,54.38999938964844,54.432498931884766,54.974998474121094,False,False,stock,0.005257114955357078
55.20500183105469,54.779998779296875,54.9900016784668,55.17499923706055,False,False,stock,0.0036380312594934683
55.712501525878906,54.86000061035156,55.26499938964844,55.692501068115234,False,False,stock,0.009379281163760966
55.939998626708984,55.092498779296875,55.502498626708984,55.2400016784668,False,False,stock,-0.008124960829017258
55.63999938964844,54.36750030517578,55.345001220703125,54.432498931884766,False,False,stock,-0.01461807968946538
54.959999084472656,54.412498474121094,54.73749923706055,54.68000030517578,False,False,stock,0.0045469412234910855
55.622501373291016,54.29750061035156,55.25749969482422,54.41999816894531,False,False,stock,-0.004754976861363613
55.375,54.28499984741211,54.63750076293945,55.25749969482422,False,False,stock,0.015389591217531917
55.23500061035156,54.70750045776367,55.0,54.97249984741211,False,True,cash,0.0
55.2400016784668,54.31999969482422,55.1349983215332,54.70500183105469,False,False,cash,0.0
56.14500045776367,55.1974983215332,55.224998474121094,55.99250030517578,False,False,cash,0.0
57.05500030517578,56.04999923706055,56.26750183105469,56.147499084472656,True,False,stock,0.002768206071386059
55.89500045776367,54.48249816894531,55.76499938964844,54.7400016784668,False,False,stock,-0.025067855718530097
55.2400016784668,53.782501220703125,54.60749816894531,55.20500183105469,False,False,stock,0.008494704755751092
56.872501373291016,55.97249984741211,56.40999984741211,56.752498626708984,False,False,stock,0.028031822195933254
57.48249816894531,56.459999084472656,56.567501068115234,56.76499938964844,False,False,stock,0.0002202680629390663
57.01499938964844,56.08250045776367,56.45500183105469,56.099998474121094,False,False,stock,-0.011714981461773966
56.9474983215332,56.40999984741211,56.75749969482422,56.75749969482422,False,False,stock,0.011720164680689482
57.61000061035156,56.82500076293945,56.98249816894531,57.522499084472656,False,False,stock,0.013478384244579367
59.40999984741211,58.07749938964844,58.23749923706055,59.0525016784668,False,False,stock,0.026598333145215314
59.532501220703125,58.66749954223633,58.724998474121094,58.967498779296875,False,False,stock,-0.0014394462004801989
59.412498474121094,58.720001220703125,59.09749984741211,58.83000183105469,False,False,stock,-0.002331741231840434
58.810001373291016,58.29999923706055,58.342498779296875,58.592498779296875,False,False,stock,-0.004037107672372087
59.037498474121094,58.380001068115234,58.772499084472656,58.81999969482422,False,False,stock,0.003882765204882066
59.39500045776367,58.5724983215332,58.647499084472656,59.102500915527344,False,False,stock,0.004802808945406856
60.247501373291016,59.33000183105469,59.380001068115234,60.127498626708984,False,False,stock,0.017342713003746235
60.54999923706055,59.904998779296875,60.290000915527344,59.9900016784668,False,False,stock,-0.002286756498816156
60.810001373291016,60.30500030517578,60.525001525878906,60.79499816894531,False,False,stock,0.013418844273302755
61.20000076293945,60.45249938964844,61.127498626708984,60.89500045776367,False,False,stock,0.0016449098088704428
61.682498931884766,60.720001220703125,60.790000915527344,61.64500045776367,False,False,stock,0.012316282032384551
62.3125,61.68000030517578,61.85499954223633,62.26250076293945,False,False,stock,0.010017037887749991
62.4375,60.64250183105469,62.24250030517578,60.8224983215332,False,False,stock,-0.023127924894776886
61.32500076293945,60.3025016784668,61.189998626708984,60.814998626708984,False,False,stock,-0.000123304616403197
62.29249954223633,59.314998626708984,61.810001373291016,62.189998626708984,False,False,stock,0.022609554074644267
63.98249816894531,62.290000915527344,62.3849983215332,63.95500183105469,False,False,stock,0.028380820764123404
64.4625015258789,63.845001220703125,64.3324966430664,64.375,False,False,stock,0.006567088686117106
64.54750061035156,64.08000183105469,64.26249694824219,64.28250122070312,False,False,stock,-0.0014368742415048485
64.37249755859375,63.842498779296875,64.19249725341797,64.30999755859375,False,False,stock,0.0004277421906191403
65.0875015258789,64.52749633789062,64.68499755859375,64.85749816894531,False,False,stock,0.008513460288234853
65.11000061035156,64.2125015258789,64.67250061035156,65.03500366210938,False,False,stock,0.0027368538438174994
65.61750030517578,64.56999969482422,64.57499694824219,65.55000305175781,False,False,stock,0.007918803115997797
65.69750213623047,65.2300033569336,65.38749694824219,65.48999786376953,False,False,stock,-0.0009154109106738195
