Date,Open,High,Low,Close,Volume,Symbol,SMA 5,SMA 10,SMA 20,SMA 50,SMA 100,SMA 200,RSI 14,MACD 12-26,Price Change %-10d,Actual Returns
2013-07-01,71.75,72.30000305175781,71.63999938964844,71.70999908447266,24942800,QQQ,,,,,,,,,,
2013-07-02,71.68000030517578,72.18000030517578,71.3499984741211,71.73999786376953,23067900,QQQ,,,,,,,,,,0.00041833467689134096
2013-07-03,71.4800033569336,72.37000274658203,71.41999816894531,72.02999877929688,18847500,QQQ,,,,,,,,,,0.004042388126049845
2013-07-05,72.44000244140625,72.61000061035156,71.86000061035156,72.58000183105469,28795900,QQQ,,,,,,,,,,0.007635749841438333
2013-07-08,72.95999908447266,72.98999786376953,72.37999725341797,72.6500015258789,20558500,QQQ,72.14199981689453,,,,,,,,,0.0009644487883475605
2013-07-09,72.98999786376953,73.25,72.6500015258789,73.08999633789062,26108600,QQQ,72.41799926757812,,,,,,,,,0.006056363424231881
2013-07-10,73.0199966430664,73.62000274658203,72.9800033569336,73.51000213623047,25598900,QQQ,72.77200012207031,,,,,,,,,0.005746419748034803
2013-07-11,74.30000305175781,75.02999877929688,74.25,74.97000122070312,47768900,QQQ,73.36000061035156,,,,,,,,,0.01986123033661391
2013-07-12,75.0199966430664,75.3499984741211,74.81999969482422,75.30000305175781,31412600,QQQ,73.90400085449218,,,,,,,,,0.0044017850564415095
2013-07-15,75.37999725341797,75.5199966430664,75.16999816894531,75.47000122070312,19783600,QQQ,74.46800079345704,73.30500030517578,,,,,,,,0.002257611713886165
2013-07-16,75.52999877929688,75.58999633789062,75.18000030517578,75.37000274658203,31747100,QQQ,74.92400207519532,73.67100067138672,,,,,,,4.856048200522791,-0.001325009573388769
2013-07-17,75.5999984741211,75.73999786376953,75.3499984741211,75.55999755859375,24631500,QQQ,75.33400115966796,74.05300064086914,,,,,,,5.05558472505503,0.002520827983123919
2013-07-18,75.55000305175781,75.73999786376953,75.25,75.37000274658203,36278800,QQQ,75.41400146484375,74.38700103759766,,,,,,,4.431476509978796,-0.002514489387911656
2013-07-19,74.72000122070312,74.73999786376953,74.37000274658203,74.58999633789062,37732400,QQQ,75.27200012207031,74.58800048828125,,,,,,,2.694723965035094,-0.010349029856268399
2013-07-22,74.87000274658203,74.9800033569336,74.58000183105469,74.80999755859375,21135900,QQQ,75.13999938964844,74.80400009155274,,,,,79.58015017100625,,2.8873093212214864,0.002949473542088965
2013-07-23,74.94999694824219,74.95999908447266,74.19999694824219,74.26000213623047,24739500,QQQ,74.91799926757812,74.92100067138672,,,,,71.49834063989789,,1.5755531439299726,-0.007351897344101688
2013-07-24,74.98999786376953,75.0199966430664,74.33000183105469,74.5,24426900,QQQ,74.70599975585938,75.02000045776367,,,,,72.79659590911182,,1.3288561929792366,0.003231859101340273
2013-07-25,74.8499984741211,75.05999755859375,74.45999908447266,74.97000122070312,23162200,QQQ,74.6259994506836,75.02000045776367,,,,,75.18085305147798,,0.0,0.006308741217491587
2013-07-26,74.66999816894531,75.37999725341797,74.55000305175781,75.37000274658203,20885600,QQQ,74.78200073242188,75.0270004272461,,,,,77.0263258251084,,0.09287474097563725,0.005335487786659376
2013-07-29,75.22000122070312,75.54000091552734,75.02999877929688,75.2300033569336,20958400,QQQ,74.86600189208984,75.00300064086915,74.15400047302246,,,,74.92639585372136,,-0.31901881305367746,-0.001857494819512695
2013-07-30,75.5,75.94999694824219,75.3499984741211,75.62999725341797,24104600,QQQ,75.14000091552734,75.02900009155273,74.35000038146973,,,,76.8668867895604,,0.3437716729841445,0.005316946412810664
2013-07-31,75.77999877929688,76.20999908447266,75.62999725341797,75.7699966430664,25007600,QQQ,75.39400024414063,75.05,74.55150032043457,,,,77.52257719591172,,0.27715335063548924,0.001851109278496077
2013-08-01,76.29000091552734,76.6500015258789,76.20999908447266,76.54000091552734,16880000,QQQ,75.70800018310547,75.16699981689453,74.7770004272461,,,,80.75376503504337,,1.5286100796321782,0.010162390214800032
2013-08-02,76.55000305175781,76.98999786376953,76.37999725341797,76.97000122070312,18105300,QQQ,76.02799987792969,75.40500030517578,74.99650039672852,,,,82.28524446032733,,3.0921201053227145,0.005617981448031939
2013-08-05,76.93000030517578,77.08000183105469,76.77999877929688,77.0199966430664,15462800,QQQ,76.38599853515625,75.62600021362304,75.21500015258789,,,,82.46000405668377,,2.8693835118098616,0.000649544258417345
2013-08-06,76.91999816894531,76.98999786376953,76.25,76.55999755859375,23675400,QQQ,76.5719985961914,75.85599975585937,75.38850021362305,,,,75.11728116052691,,3.0041738449678284,-0.005972463055333943
2013-08-07,76.33999633789062,76.56999969482422,75.87000274658203,76.41999816894531,20281200,QQQ,76.70199890136719,76.04799957275391,75.53400001525878,,,,72.9871132770513,,2.512428964864251,-0.0018286232250894763
2013-08-08,76.83999633789062,76.9800033569336,76.30000305175781,76.80000305175781,19994000,QQQ,76.75399932861328,76.23099975585937,75.62550010681153,,,,75.05490526330372,,2.3828147895012384,0.004972584296225824
2013-08-09,76.66999816894531,76.94000244140625,76.2699966430664,76.48999786376953,18558500,QQQ,76.65799865722656,76.34299926757812,75.68499984741212,,,,70.3254324826997,,1.464237349283546,-0.004036525724867013
2013-08-12,76.19999694824219,76.80999755859375,76.19000244140625,76.66999816894531,20515900,QQQ,76.58799896240234,76.4869987487793,75.74499969482422,,,,71.45035678050007,,1.8781724878075963,0.002353252846161169
2013-08-13,76.7699966430664,77.2699966430664,76.22000122070312,77.0999984741211,23917000,QQQ,76.69599914550781,76.63399887084961,75.83149948120118,,,,73.98726694856373,,1.9066164069984208,0.005608455920766531
2013-08-14,77.06999969482422,77.18000030517578,76.69999694824219,76.80999755859375,29921000,QQQ,76.7739990234375,76.73799896240234,75.89399948120118,,,,69.50172156992316,,1.353991600812107,-0.003761360846520456
2013-08-15,75.94999694824219,75.98999786376953,75.29000091552734,75.51000213623047,39406600,QQQ,76.51599884033203,76.63499908447265,75.9009994506836,,,,53.76581858489878,,-1.36405608549529,-0.016924820514042982
2013-08-16,75.5199966430664,75.87000274658203,75.3499984741211,75.4800033569336,23825000,QQQ,76.31399993896484,76.4859992980957,75.94549980163575,,,,53.46499486329931,0.6578060026775034,-1.974029938397797,-0.00039728219372514584
2013-08-19,75.48999786376953,76.12999725341797,75.33000183105469,75.3499984741211,29586900,QQQ,76.05,76.31899948120117,75.97249984741211,,,,52.1044239540297,0.5490079109919463,-2.216321436979023,-0.00172237515938789
2013-08-20,75.48999786376953,76.02999877929688,75.43000030517578,75.68000030517578,18842800,QQQ,75.76600036621093,76.23099975585937,76.04349975585937,,,,55.21958923124946,0.48383567284959383,-1.1627870637809516,0.004379586433144178
2013-08-21,75.44000244140625,76.08999633789062,75.13999938964844,75.41999816894531,30705100,QQQ,75.48800048828124,76.13099975585938,76.08949966430664,,,,52.331603868696966,0.40652009451625304,-1.3259082793398378,-0.003435546183694793
2013-08-22,75.75,76.20999908447266,75.70999908447266,76.16000366210938,17269500,QQQ,75.61800079345703,76.06699981689454,76.14899978637695,,,,58.91732374329431,0.40034428080930695,-0.8403352926397583,0.009811794101431959
2013-08-23,76.69999694824219,76.7699966430664,76.4000015258789,76.66999816894531,20697300,QQQ,75.85599975585937,76.0849998474121,76.21399955749511,,,,62.73811070846638,0.43162667482286565,0.23477280484491939,0.006696356122809277
2013-08-26,76.7300033569336,77.27999877929688,76.55000305175781,76.70999908447266,27525500,QQQ,76.12799987792968,76.08899993896485,76.28799934387207,,,,63.028546236227676,0.4544078067009423,0.05214563421294654,0.0005217284007128509
2013-08-27,75.80000305175781,76.18000030517578,74.95999908447266,75.13999938964844,40068900,QQQ,76.01999969482422,75.89300003051758,76.2634994506836,,,,47.40922801742119,0.34183569440632766,-2.608463002919152,-0.020466689004849825
2013-08-28,75.05000305175781,75.75,75.05000305175781,75.43000030517578,20490400,QQQ,76.02200012207031,75.75500030517578,76.24649963378906,,,,49.87993310332212,0.27287658322717334,-1.8295071560847884,0.0038594745526081553
